股票代码,股票简称,最新价,最新涨跌幅,竞价涨幅[20260416],p_open,p_close,chg_pct,涨跌幅:前复权排名[20260416],p_high,p_low,竞价匹配价[20260416],竞价异动类型[20260416],竞价异动说明[20260416],集合竞价评级[20260416],竞价量[20260416],竞价金额[20260416],竞价未匹配量[20260416],竞价未匹配金额[20260416],开盘价:前复权[20260416],最高价:前复权[20260416],最低价:前复权[20260416],收盘价:前复权[20260416],振幅[20260416],成交量[20260416],market_code,code,date
688631.SH,莱斯信息,56.52,0.6410256410256527,0.371,54.06,56.86,5.56999629,299/5521,59.88,53.95,54.06,,,,3259,176181.54,2482,134176.92,54.06,59.88,53.95,56.86,11.010025,4180917,17,688631,20260416
002803.SZ,吉宏股份,19.92,1.6845329249617247,0.122,16.39,17.28,5.5589493,301/5521,17.48,16.25,16.39,,,,4500,73755.0,900,14751.0,16.39,17.48,16.25,17.28,7.513744,1.5579645E7,33,002803,20260416
603618.SH,杭电股份,28.26,-4.105870376654216,0.694,21.77,22.82,5.55041628,302/5521,23.19,21.4,21.77,竞价抢筹,单笔放量10%以上抢筹,看多,363661,7916900.0,4039,87929.03,21.77,23.19,21.4,22.82,8.27937,9.0985438E7,17,603618,20260416
301259.SZ,艾布鲁,40.09,2.0621181262729182,1.369,33.32,34.69,5.5369638,303/5521,34.99,32.9,33.32,,,,12900,429828.0,-1000,-33320.0,33.32,34.99,32.9,34.69,6.358381,4063102,33,301259,20260416
603115.SH,海星股份,56.89,-1.4038128249566764,0.854,44.88,46.96,5.52808989,304/5521,47.95,44,44.88,,,,50100,2248488.0,1500,67320.0,44.88,47.95,44,46.96,8.876404,1.0567605E7,17,603115,20260416
688038.SH,中科通达,20.96,-2.51162790697674,1.547,22.98,23.88,5.52364118,305/5521,24.25,22.56,22.98,,,,700,16086.0,-300,-6894.0,22.98,24.25,22.56,23.88,7.467962,4698379,17,688038,20260416
300679.SZ,电连技术,45.0,-0.5085120495246449,0.976,41.37,43.23,5.51623139,306/5521,43.89,40.41,41.37,,,,63500,2626995.0,-10600,-438522.0,41.37,43.89,40.41,43.23,8.49402,2.7888558E7,33,300679,20260416
300052.SZ,中青宝,11.73,-4.634146341463417,2.45,13.38,13.78,5.51301685,307/5521,14.33,13.15,13.38,大买单试盘,大买单试盘824万元,-,1949400,26082972.0,-7213,-96509.94,13.38,14.33,13.15,13.78,9.035222,5.7216222E7,33,300052,20260416
001234.SZ,泰慕士,31.2,3.4825870646766193,1.451,27.27,28.35,5.46875,310/5521,28.69,27.27,27.27,,,,24400,665388.0,28400,774468.0,27.27,28.69,27.27,28.35,5.282738,3906400,33,001234,20260416
002494.SZ,华斯股份,6.21,4.721753794266446,1.172,5.18,5.4,5.46875,310/5521,5.43,5.13,5.18,,,,127100,658378.0,17300,89614.0,5.18,5.43,5.13,5.4,5.859375,2.202103E7,33,002494,20260416
603038.SH,华立股份,16.84,0.4773269689737368,0.2,15.03,15.82,5.46666667,312/5521,15.84,14.99,15.03,,,,1700,25551.0,1100,16533.0,15.03,15.84,14.99,15.82,5.666666,5704700,17,603038,20260416
688486.SH,龙迅股份,79.64,-0.4499999999999993,2.654,66.15,67.95,5.44692737,313/5521,68.67,66.15,66.15,,,,45550,3013132.5,-90,-5953.5,66.15,68.67,66.15,67.95,3.910614,4077196,17,688486,20260416
300895.SZ,铜牛信息,61.0,-3.358681875792138,0.599,60.5,63.4,5.42068507,314/5521,64.55,60.31,60.5,,,,45900,2776950.0,-1000,-60500.0,60.5,64.55,60.31,63.4,7.050216,1.7995883E7,33,300895,20260416
300648.SZ,星云股份,49.46,0.3652597402597397,1.14,51.48,53.64,5.38310413,316/5521,54.26,50.72,51.48,,,,6000,308880.0,-600,-30888.0,51.48,54.26,50.72,53.64,6.954813,5237126,33,300648,20260416
301358.SZ,湖南裕能,102.24,-4.448598130841126,1.397,82,85.22,5.37900334,317/5521,85.87,80.23,82.0,竞价砸盘,单笔放量10%以上砸盘,偏空,202900,16637800.0,6100,500200.0,82,85.87,80.23,85.22,6.974156,3.3722792E7,33,301358,20260416
300750.SZ,宁德时代,436.0,-2.0224719101123596,2.32,441,453.98,5.33178654,320/5521,460,433.02,441.0,竞价砸盘,单笔放量10%以上砸盘,偏空,2738385,1207627790.0,51415,22674015.0,434.043,453.043,426.063,447.02,6.25986,6.3506218E7,33,300750,20260416
920522.BJ,纳科诺尔,55.24,-1.180679785330942,2.906,50.99,52.19,5.32795156,321/5521,52.7,50.06,50.99,,,,52668,2685541.3,-2875,-146596.25,50.99,52.7,50.06,52.19,5.327951,4681453,151,920522,20260416
