股票代码,股票简称,p_925,p_open,p_close,chg_pct,涨跌幅:前复权排名[20260430],p_high,p_low,分时开盘价:不复权[20260430 09:25],分时最高价:不复权[20260430 09:25],分时最低价:不复权[20260430 09:25],分时振幅[20260430 09:25],开盘价:前复权[20260430],最高价:前复权[20260430],最低价:前复权[20260430],收盘价:前复权[20260430],振幅[20260430],成交量[20260430],market_code,code,date
300339.SZ,润和软件,43.85,43.85,45.21,2.49376559,929/5521,46.1,43.85,43.85,43.85,43.85,0,43.85,46.1,43.85,45.21,5.100884,4.223261E7,33,300339,20260430
300086.SZ,康芝药业,7.23,7.23,7.4,2.49307479,931/5521,7.49,7.21,7.23,7.23,7.23,0,7.23,7.49,7.21,7.4,3.878116,2.40737E7,33,300086,20260430
002395.SZ,双象股份,19.79,19.79,20.17,2.4898374,932/5521,20.78,19.75,19.79,19.79,19.79,0,19.79,20.78,19.75,20.17,5.233739,1.7289381E7,33,002395,20260430
688659.SH,元琛科技,11.11,11.11,11.53,2.48888889,933/5521,11.74,11.11,11.11,11.11,11.11,0,11.11,11.74,11.11,11.53,5.6,6591945,17,688659,20260430
002792.SZ,通宇通讯,42.61,42.61,43.66,2.48826291,934/5521,44.08,41.9,42.61,42.61,42.61,0,42.61,44.08,41.9,43.66,5.11737,3.3243344E7,33,002792,20260430
000856.SZ,冀东装备,10.08,10.08,10.3,2.48756219,935/5521,10.35,10.01,10.08,10.08,10.08,0,10.08,10.35,10.01,10.3,3.383084,1.1540355E7,33,000856,20260430
600570.SH,恒生电子,26.55,26.55,26.79,2.48661056,936/5521,27.44,26.54,26.55,26.55,26.55,0,26.55,27.44,26.54,26.79,3.442999,4.7833315E7,17,600570,20260430
003008.SZ,开普检测,22.94,22.94,23.5,2.48582643,937/5521,23.55,22.93,22.94,22.94,22.94,0,22.94,23.55,22.93,23.5,2.703881,2040490,33,003008,20260430
688359.SH,三孚新科,97.85,97.85,99.49,2.48248867,938/5521,99.88,95.13,97.85,97.85,97.85,0,97.85,99.88,95.13,99.49,4.892871,3885610,17,688359,20260430
601798.SH,蓝科高新,8.9,8.9,9.11,2.47469066,940/5521,9.25,8.88,8.9,8.9,8.9,0,8.9,9.25,8.88,9.11,4.161979,8121128,17,601798,20260430
002006.SZ,精工科技,17.6,17.6,17.81,2.47410817,941/5521,18.28,17.6,17.6,17.6,17.6,0,17.6,18.28,17.6,17.81,3.912543,1.0608303E7,33,002006,20260430
920808.BJ,曙光数创,76.5,76.5,78.73,2.47299232,942/5521,78.8,76.25,76.5,76.5,76.5,0,76.5,78.8,76.25,78.73,3.319016,2880344,151,920808,20260430
000965.SZ,天保基建,3.66,3.66,3.73,2.47252747,943/5521,3.75,3.63,3.66,3.66,3.66,0,3.66,3.75,3.63,3.73,3.296703,3.4820095E7,33,000965,20260430
300666.SZ,江丰电子,172.0,172,179.71,2.46308227,944/5521,191.11,169,172.0,172.0,172.0,0,172,191.11,169,179.71,12.606191,1.4951668E7,33,300666,20260430
300732.SZ,设研院,7.26,7.26,7.49,2.4623803,945/5521,7.53,7.26,7.26,7.26,7.26,0,7.26,7.53,7.26,7.49,3.69357,1.2776925E7,33,300732,20260430
600159.SH,大龙地产,3.22,3.22,3.33,2.46153846,946/5521,3.39,3.2,3.22,3.22,3.22,0,3.22,3.39,3.2,3.33,5.846153,3.354541E7,17,600159,20260430
603409.SH,汇通控股,42.02,42.02,43.34,2.45862884,947/5521,43.96,42,42.02,42.02,42.02,0,42.02,43.96,42,43.34,4.633569,3332267,17,603409,20260430
300417.SZ,南华仪器,13.81,13.81,14.17,2.45842372,948/5521,14.22,13.7,13.81,13.81,13.81,0,13.81,14.22,13.7,14.17,3.759942,4137240,33,300417,20260430
688167.SH,炬光科技,354.0,354,357.98,2.45563824,949/5521,361.79,349.02,354.0,354.0,354.0,0,354,361.79,349.02,357.98,3.654836,3808190,17,688167,20260430
301075.SZ,多瑞医药,82.17,82.17,83.45,2.45549417,950/5521,83.99,80.3,82.17,82.17,82.17,0,82.17,83.99,80.3,83.45,4.530386,1913624,33,301075,20260430
920368.BJ,连城数控,31.9,31.9,32.99,2.45341615,951/5521,33.36,31.75,31.9,31.9,31.9,0,31.9,33.36,31.75,32.99,5,6414328,151,920368,20260430
603898.SH,好莱客,13.3,13.3,13.81,2.44807122,952/5521,14.09,13.25,13.3,13.3,13.3,0,13.3,14.09,13.25,13.81,6.231454,5333308,17,603898,20260430
600563.SH,法拉电子,117.16,117.16,118.02,2.44791667,953/5521,120.45,117.1,117.16,117.16,117.16,0,117.16,120.45,117.1,118.02,2.907986,6886032,17,600563,20260430
603022.SH,新通联,11.23,11.23,11.3,2.44786945,954/5521,11.41,11.03,11.23,11.23,11.23,0,11.23,11.41,11.03,11.3,3.445149,8070644,17,603022,20260430
688589.SH,力合微,22.48,22.48,23.03,2.44661922,955/5521,23.18,22.48,22.48,22.48,22.48,0,22.48,23.18,22.48,23.03,3.113879,4121127,17,688589,20260430
300652.SZ,雷迪克,38.49,38.49,39.43,2.44219278,956/5521,40.36,38.12,38.49,38.49,38.49,0,38.49,40.36,38.12,39.43,5.819693,3756916,33,300652,20260430
603324.SH,盛剑科技,24.88,24.88,26.02,2.44094488,957/5521,26.37,24.88,24.88,24.88,24.88,0,24.88,26.37,24.88,26.02,5.866141,3683580,17,603324,20260430
300724.SZ,捷佳伟创,90.8,90.8,93.24,2.43902439,958/5521,93.48,90.58,90.8,90.8,90.8,0,90.8,93.48,90.58,93.24,3.186112,1.6763936E7,33,300724,20260430
600218.SH,全柴动力,9.6,9.6,9.66,2.43902439,958/5521,9.85,9.59,9.6,9.6,9.6,0,9.6,9.85,9.59,9.66,2.757158,1.0511143E7,17,600218,20260430
300790.SZ,宇瞳光学,28.7,28.7,29.0,2.43730131,960/5521,29.79,28.63,28.7,28.7,28.7,0,28.7,29.79,28.63,29.0,4.097492,1.494119E7,33,300790,20260430
920895.BJ,花溪科技,16.12,16.12,16.47,2.42537313,961/5521,16.77,16.08,16.12,16.12,16.12,0,16.12,16.77,16.08,16.47,4.291044,552836,151,920895,20260430
600391.SH,航发科技,35.9,35.9,37.19,2.42357477,962/5521,38.58,35.9,35.9,35.9,35.9,0,35.9,38.58,35.9,37.19,7.380886,1.4596568E7,17,600391,20260430
920509.BJ,同惠电子,31.09,31.09,31.78,2.41701579,963/5521,32.03,31.09,31.09,31.09,31.09,0,31.09,32.03,31.09,31.78,3.029326,1607999,151,920509,20260430
603106.SH,恒银科技,8.68,8.68,8.9,2.41657077,964/5521,9.1,8.67,8.68,8.68,8.68,0,8.68,9.1,8.67,8.9,4.948216,7913522,17,603106,20260430
600152.SH,维科技术,14.14,14.14,14.85,2.4137931,965/5521,15.42,13.85,14.14,14.14,14.14,0,14.14,15.42,13.85,14.85,10.827586,1.5872324E8,17,600152,20260430
688156.SH,路德科技,24.85,24.85,25.48,2.41157556,966/5521,25.54,24.5,24.85,24.85,24.85,0,24.85,25.54,24.5,25.48,4.180064,4886175,17,688156,20260430
600658.SH,电子城,4.95,4.95,5.1,2.40963855,967/5521,5.12,4.92,4.95,4.95,4.95,0,4.95,5.12,4.92,5.1,4.016064,1.76939E7,17,600658,20260430
688553.SH,汇宇制药,19.65,19.65,19.98,2.40902101,968/5521,20.55,19.02,19.65,19.65,19.65,0,19.65,20.55,19.02,19.98,7.842132,1.2018684E7,17,688553,20260430
301024.SZ,霍普股份,41.3,41.3,41.25,2.408143,969/5521,41.47,40.49,41.3,41.3,41.3,0,41.3,41.47,40.49,41.25,2.432969,1003388,33,301024,20260430
603110.SH,东方材料,21.4,21.4,22.13,2.40629338,970/5521,22.65,21.4,21.4,21.4,21.4,0,21.4,22.65,21.4,22.13,5.784359,2.7579156E7,17,603110,20260430
688290.SH,景业智能,58.31,58.31,60.01,2.40614334,971/5521,60.39,58.31,58.31,58.31,58.31,0,58.31,60.39,58.31,60.01,3.549488,1805051,17,688290,20260430
688131.SH,皓元医药,72.11,72.11,74.56,2.403516,972/5521,75.38,71.28,72.11,72.11,72.11,0,72.11,75.38,71.28,74.56,5.631094,5401822,17,688131,20260430
600546.SH,山煤国际,13.64,13.64,14.06,2.40349599,973/5521,14.16,13.62,13.64,13.64,13.64,0,13.64,14.16,13.62,14.06,3.932993,4.1279779E7,17,600546,20260430
001282.SZ,三联锻造,20.39,20.39,20.88,2.40313879,974/5521,21.18,20.37,20.39,20.39,20.39,0,20.39,21.18,20.37,20.88,3.972535,3959576,33,001282,20260430
301106.SZ,骏成科技,34.73,34.73,35.8,2.402746,975/5521,37.94,34.6,34.73,34.73,34.73,0,34.73,37.94,34.6,35.8,9.553775,5633769,33,301106,20260430
000981.SZ,山子高科,3.94,3.94,3.84,2.4,976/5521,4,3.83,3.94,3.94,3.94,0,3.94,4,3.83,3.84,4.533333,4.099875E8,33,000981,20260430
605138.SH,盛泰集团,7.49,7.49,7.7,2.39361702,977/5521,7.78,7.49,7.49,7.49,7.49,0,7.49,7.78,7.49,7.7,3.856382,1.63129E7,17,605138,20260430
300796.SZ,贝斯美,8.88,8.88,9.0,2.3890785,978/5521,9.23,8.84,8.88,8.88,8.88,0,8.88,9.23,8.84,9.0,4.43686,8881790,33,300796,20260430
002843.SZ,泰嘉股份,26.49,26.49,26.58,2.38828968,979/5521,26.88,25.78,26.49,26.49,26.49,0,26.49,26.88,25.78,26.58,4.237288,2.221477E7,33,002843,20260430
688429.SH,时创能源,13.79,13.79,14.16,2.38611714,980/5521,14.34,13.7,13.79,13.79,13.79,0,13.79,14.34,13.7,14.16,4.627621,3224087,17,688429,20260430
688027.SH,国盾量子,557.0,557,572.19,2.38521275,981/5521,572.5,555,557.0,557.0,557.0,0,557,572.5,555,572.19,3.131374,2319630,17,688027,20260430
300283.SZ,温州宏丰,12.2,12.2,12.45,2.38486842,982/5521,13,11.85,12.2,12.2,12.2,0,12.2,13,11.85,12.45,9.457236,1.03778349E8,33,300283,20260430
603066.SH,音飞储存,11.33,11.33,11.6,2.38305384,983/5521,11.88,11.33,11.33,11.33,11.33,0,11.33,11.88,11.33,11.6,4.854368,1.7508859E7,17,603066,20260430
002163.SZ,海南发展,12.16,12.16,12.46,2.38290879,984/5521,12.6,12.15,12.16,12.16,12.16,0,12.16,12.6,12.15,12.46,3.697617,2.9880092E7,33,002163,20260430
301387.SZ,光大同创,66.82,66.82,68.34,2.38202247,985/5521,69.99,65.8,66.82,66.82,66.82,0,66.82,69.99,65.8,68.34,6.277153,4093910,33,301387,20260430
920832.BJ,齐鲁华信,6.7,6.7,6.89,2.37741456,986/5521,7,6.66,6.7,6.7,6.7,0,6.7,7,6.66,6.89,5.052005,2019880,151,920832,20260430
000561.SZ,烽火电子,9.25,9.25,9.51,2.36813778,987/5521,9.52,9.25,9.25,9.25,9.25,0,9.25,9.52,9.25,9.51,2.90635,1.3478432E7,33,000561,20260430
001311.SZ,多利科技,29.51,29.51,30.26,2.36806495,988/5521,31.36,29.2,29.51,29.51,29.51,0,29.51,31.36,29.2,30.26,7.307171,5766428,33,001311,20260430
600982.SH,宁波能源,6.04,6.04,6.06,2.36486486,989/5521,6.32,6.04,6.04,6.04,6.04,0,6.04,6.32,6.04,6.06,4.729729,8.65997E7,17,600982,20260430
688777.SH,中控技术,77.07,77.07,79.29,2.36250968,990/5521,79.7,76.2,77.07,77.07,77.07,0,77.07,79.7,76.2,79.29,4.518461,2.2960874E7,17,688777,20260430
301390.SZ,经纬股份,37.19,37.19,37.7,2.36220472,991/5521,37.8,36.87,37.19,37.19,37.19,0,37.19,37.8,36.87,37.7,2.525115,1079800,33,301390,20260430
688093.SH,世华科技,31.5,31.5,32.5,2.36220472,991/5521,32.81,31.5,31.5,31.5,31.5,0,31.5,32.81,31.5,32.5,4.125984,3521819,17,688093,20260430
688188.SH,柏楚电子,140.34,140.34,141.78,2.36084037,993/5521,147.68,140.34,140.34,140.34,140.34,0,140.34,147.68,140.34,141.78,5.299256,3660005,17,688188,20260430
002151.SZ,北斗星通,39.86,39.86,40.9,2.35235235,994/5521,41.12,39.73,39.86,39.86,39.86,0,39.86,41.12,39.73,40.9,3.478478,2.4793751E7,33,002151,20260430
920171.BJ,志晟信息,19.98,19.98,20.45,2.35235235,994/5521,21.7,19.95,19.98,19.98,19.98,0,19.98,21.7,19.95,20.45,8.758758,4748475,151,920171,20260430
300640.SZ,德艺文创,7.28,7.28,7.4,2.35131397,996/5521,7.43,7.2,7.28,7.28,7.28,0,7.28,7.43,7.2,7.4,3.181189,8863530,33,300640,20260430
688311.SH,盟升电子,33.24,33.24,34.39,2.35119048,997/5521,34.74,33.18,33.24,33.24,33.24,0,33.24,34.74,33.18,34.39,4.642857,5623853,17,688311,20260430
600843.SH,上工申贝,8.63,8.63,8.72,2.34741784,998/5521,8.79,8.58,8.63,8.63,8.63,0,8.63,8.79,8.58,8.72,2.464788,9804611,17,600843,20260430
603638.SH,艾迪精密,22.72,22.72,23.24,2.33377367,999/5521,23.26,22.67,22.72,22.72,22.72,0,22.72,23.26,22.67,23.24,2.597974,1.025798E7,17,603638,20260430
603085.SH,天成自控,12.02,12.02,12.28,2.33333333,1000/5521,12.33,12.01,12.02,12.02,12.02,0,12.02,12.33,12.01,12.28,2.666666,1.3439986E7,17,603085,20260430
300887.SZ,谱尼测试,9.4,9.4,9.65,2.33297985,1001/5521,9.69,9.39,9.4,9.4,9.4,0,9.4,9.69,9.39,9.65,3.181336,9852185,33,300887,20260430
300177.SZ,中海达,8.15,8.15,8.34,2.33128834,1002/5521,8.35,8.09,8.15,8.15,8.15,0,8.15,8.35,8.09,8.34,3.190184,1.5681245E7,33,300177,20260430
300278.SZ,华昌达,4.7,4.7,4.83,2.33050847,1003/5521,4.86,4.7,4.7,4.7,4.7,0,4.7,4.86,4.7,4.83,3.38983,2.1810332E7,33,300278,20260430
001212.SZ,中旗新材,54.14,54.14,55.77,2.33027523,1004/5521,56.26,54.01,54.14,54.14,54.14,0,54.14,56.26,54.01,55.77,4.12844,6827943,33,001212,20260430
603679.SH,华体科技,14.75,14.75,14.95,2.32717317,1005/5521,15.05,14.65,14.75,14.75,14.75,0,14.75,15.05,14.65,14.95,2.73785,5585048,17,603679,20260430
600398.SH,海澜之家,6.55,6.55,6.61,2.32198142,1006/5521,6.67,6.55,6.55,6.55,6.55,0,6.55,6.67,6.55,6.61,1.857585,4.6823815E7,17,600398,20260430
603809.SH,豪能股份,10.78,10.78,11.03,2.31910946,1007/5521,11.1,10.77,10.78,10.78,10.78,0,10.78,11.1,10.77,11.03,3.061224,1.1237849E7,17,603809,20260430
920023.BJ,*ST田野,2.51,2.51,2.65,2.31660232,1008/5521,2.79,2.38,2.51,2.51,2.51,0,2.51,2.79,2.38,2.65,15.830115,3.2823176E7,151,920023,20260430
600351.SH,亚宝药业,6.88,6.88,7.08,2.31213873,1009/5521,7.1,6.85,6.88,6.88,6.88,0,6.88,7.1,6.85,7.08,3.612716,3.5375634E7,17,600351,20260430
603267.SH,鸿远电子,51.68,51.68,52.87,2.30263158,1010/5521,52.97,51.5,51.68,51.68,51.68,0,51.68,52.97,51.5,52.87,2.844427,7641869,17,603267,20260430
000582.SZ,北部湾港,11.35,11.35,11.56,2.30088496,1011/5521,11.63,11.24,11.35,11.35,11.35,0,11.35,11.63,11.24,11.56,3.451327,4.6057715E7,33,000582,20260430
300975.SZ,商络电子,20.17,20.17,20.46,2.3,1012/5521,21.02,19.88,20.17,20.17,20.17,0,20.17,21.02,19.88,20.46,5.7,5.2188635E7,33,300975,20260430
600622.SH,光大嘉宝,2.62,2.62,2.67,2.29885057,1013/5521,2.7,2.61,2.62,2.62,2.62,0,2.62,2.7,2.61,2.67,3.448275,3.5736275E7,17,600622,20260430
605158.SH,华达新材,7.83,7.83,8.01,2.29885057,1013/5521,8.19,7.53,7.83,7.83,7.83,0,7.83,8.19,7.53,8.01,8.429118,2.3348692E7,17,605158,20260430
000670.SZ,盈方微,7.5,7.5,7.57,2.2972973,1015/5521,7.63,7.38,7.5,7.5,7.5,0,7.5,7.63,7.38,7.57,3.378378,3.4397005E7,33,000670,20260430
603386.SH,骏亚科技,13.05,13.05,13.37,2.29533282,1016/5521,13.66,12.92,13.05,13.05,13.05,0,13.05,13.66,12.92,13.37,5.66182,9628720,17,603386,20260430
001378.SZ,德冠新材,26.22,26.22,26.79,2.29095074,1017/5521,26.89,26.18,26.22,26.22,26.22,0,26.22,26.89,26.18,26.79,2.710958,2570016,33,001378,20260430
605111.SH,新洁能,39.5,39.5,40.68,2.2881569,1018/5521,40.89,39.11,39.5,39.5,39.5,0,39.5,40.89,39.11,40.68,4.475735,2.3408052E7,17,605111,20260430
600807.SH,济高发展,3.05,3.05,3.13,2.2875817,1019/5521,3.15,3.05,3.05,3.05,3.05,0,3.05,3.15,3.05,3.13,3.267973,2.2901004E7,17,600807,20260430
603712.SH,七一二,15.61,15.61,16.1,2.28716645,1020/5521,16.44,15.61,15.61,15.61,15.61,0,15.61,16.44,15.61,16.1,5.273189,9360675,17,603712,20260430
002937.SZ,兴瑞科技,32.8,32.8,33.55,2.28658537,1021/5521,33.84,32.56,32.8,32.8,32.8,0,32.8,33.84,32.56,33.55,3.902439,6206864,33,002937,20260430
002493.SZ,荣盛石化,13.52,13.52,13.95,2.27272727,1022/5521,14.11,13.51,13.52,13.52,13.52,0,13.52,14.11,13.51,13.95,4.398826,8.3243392E7,33,002493,20260430
301234.SZ,五洲医疗,41.0,41,41.42,2.27160494,1023/5521,42,40.5,41.0,41.0,41.0,0,41,42,40.5,41.42,3.703703,1088550,33,301234,20260430
603518.SH,锦泓集团,9.72,9.72,9.95,2.2610483,1024/5521,9.97,9.69,9.72,9.72,9.72,0,9.72,9.97,9.69,9.95,2.877697,1.3060838E7,17,603518,20260430
688535.SH,华海诚科,89.99,89.99,90.53,2.2591212,1025/5521,92.5,86.68,89.99,89.99,89.99,0,89.99,92.5,86.68,90.53,6.574042,8711798,17,688535,20260430
688419.SH,耐科装备,40.98,40.98,42.1,2.2589264,1026/5521,42.63,40.88,40.98,40.98,40.98,0,40.98,42.63,40.88,42.1,4.250667,1981607,17,688419,20260430
688370.SH,丛麟科技,24.92,24.92,25.36,2.25806452,1027/5521,25.44,24.62,24.92,24.92,24.92,0,24.92,25.44,24.62,25.36,3.306451,854803,17,688370,20260430
000712.SZ,锦龙股份,10.15,10.15,10.42,2.25711482,1028/5521,10.5,10.15,10.15,10.15,10.15,0,10.15,10.5,10.15,10.42,3.434739,1.9429225E7,33,000712,20260430
688660.SH,电气风电,11.98,11.98,12.24,2.2556391,1029/5521,12.39,11.97,11.98,11.98,11.98,0,11.98,12.39,11.97,12.24,3.508771,1.6883718E7,17,688660,20260430
300024.SZ,机器人,14.62,14.62,14.98,2.25255973,1030/5521,15.03,14.6,14.62,14.62,14.62,0,14.62,15.03,14.6,14.98,2.935153,2.5193268E7,33,300024,20260430
300293.SZ,蓝英装备,18.21,18.21,18.62,2.25151016,1031/5521,18.85,18.21,18.21,18.21,18.21,0,18.21,18.85,18.21,18.62,3.514552,8824100,33,300293,20260430
600280.SH,中央商场,3.11,3.11,3.18,2.25080386,1032/5521,3.2,3.09,3.11,3.11,3.11,0,3.11,3.2,3.09,3.18,3.536977,3.23904E7,17,600280,20260430
300881.SZ,盛德鑫泰,48.71,48.71,50.0,2.24948875,1033/5521,50.8,48.71,48.71,48.71,48.71,0,48.71,50.8,48.71,50.0,4.274028,3192734,33,300881,20260430
300786.SZ,国林科技,16.06,16.06,16.38,2.24719101,1034/5521,16.87,15.98,16.06,16.06,16.06,0,16.06,16.87,15.98,16.38,5.555555,1.0062295E7,33,300786,20260430
920640.BJ,富士达,34.6,34.6,35.49,2.24719101,1034/5521,36.1,34.43,34.6,34.6,34.6,0,34.6,36.1,34.43,35.49,4.811293,4549847,151,920640,20260430
301186.SZ,超达装备,65.32,65.32,66.46,2.24615385,1036/5521,67.5,64.01,65.32,65.32,65.32,0,65.32,67.5,64.01,66.46,5.36923,2339569,33,301186,20260430
300445.SZ,康斯特,21.4,21.4,21.88,2.24299065,1037/5521,21.94,21.29,21.4,21.4,21.4,0,21.4,21.94,21.29,21.88,3.037383,4323160,33,300445,20260430
301345.SZ,涛涛车业,263.57,263.57,270.01,2.23391769,1038/5521,278,263.02,263.57,263.57,263.57,0,263.57,278,263.02,270.01,5.671879,1369664,33,301345,20260430
601827.SH,三峰环境,8.18,8.18,8.24,2.23325062,1039/5521,8.28,8.15,8.18,8.18,8.18,0,8.18,8.28,8.15,8.24,1.612903,1.6000885E7,17,601827,20260430
688039.SH,当虹科技,41.38,41.38,42.13,2.23246785,1040/5521,42.28,40.83,41.38,41.38,41.38,0,41.38,42.28,40.83,42.13,3.518563,1897868,17,688039,20260430
002857.SZ,三晖电气,21.42,21.42,22.0,2.23048327,1041/5521,22.74,21.2,21.42,21.42,21.42,0,21.42,22.74,21.2,22.0,7.156133,5861720,33,002857,20260430
301210.SZ,金杨精密,38.17,38.17,39.01,2.22746331,1042/5521,39.17,38.17,38.17,38.17,38.17,0,38.17,39.17,38.17,39.01,2.620545,4703816,33,301210,20260430
600149.SH,廊坊发展,6.34,6.34,6.43,2.22575517,1043/5521,6.51,6.3,6.34,6.34,6.34,0,6.34,6.51,6.3,6.43,3.338632,2.76757E7,17,600149,20260430
301552.SZ,科力装备,39.9,39.9,40.94,2.22222222,1044/5521,42.7,39.83,39.9,39.9,39.9,0,39.9,42.7,39.83,40.94,7.166042,1967640,33,301552,20260430
603380.SH,易德龙,35.9,35.9,36.88,2.2172949,1045/5521,37.21,35.77,35.9,35.9,35.9,0,35.9,37.21,35.77,36.88,3.99113,2154350,17,603380,20260430
002316.SZ,亚联发展,5.39,5.39,5.54,2.21402214,1046/5521,5.58,5.39,5.39,5.39,5.39,0,5.39,5.58,5.39,5.54,3.505535,1.82162E7,33,002316,20260430
920020.BJ,泰凯英,15.8,15.8,16.16,2.21378874,1047/5521,16.45,15.71,15.8,15.8,15.8,0,15.8,16.45,15.71,16.16,4.680581,1180713,151,920020,20260430
920086.BJ,科马材料,28.92,28.92,29.57,2.21223643,1048/5521,29.99,28.75,28.92,28.92,28.92,0,28.92,29.99,28.75,29.57,4.286208,1580390,151,920086,20260430
002166.SZ,莱茵生物,8.76,8.76,8.78,2.21187427,1049/5521,8.8,8.69,8.76,8.76,8.76,0,8.76,8.8,8.69,8.78,1.280558,1.0414205E7,33,002166,20260430
300102.SZ,乾照光电,32.19,32.19,32.82,2.21114917,1050/5521,33.35,31.6,32.19,32.19,32.19,0,32.19,33.35,31.6,32.82,5.450015,5.1126976E7,33,300102,20260430
002650.SZ,ST加加,7.69,7.69,7.86,2.2106632,1051/5521,7.93,7.68,7.69,7.69,7.69,0,7.69,7.93,7.68,7.86,3.250975,8851050,33,002650,20260430
688060.SH,云涌科技,45.72,45.72,47.63,2.21030043,1052/5521,47.8,45.72,45.72,45.72,45.72,0,45.72,47.8,45.72,47.63,4.463519,470904,17,688060,20260430
002706.SZ,良信股份,11.35,11.35,11.57,2.20848057,1053/5521,11.77,11.27,11.35,11.35,11.35,0,11.35,11.77,11.27,11.57,4.416961,7.418147E7,33,002706,20260430
300862.SZ,蓝盾光电,23.5,23.5,24.08,2.20713073,1054/5521,24.2,23.37,23.5,23.5,23.5,0,23.5,24.2,23.37,24.08,3.52292,3666260,33,300862,20260430
301139.SZ,元道通信,17.68,17.68,18.06,2.20713073,1054/5521,18.33,17.67,17.68,17.68,17.68,0,17.68,18.33,17.67,18.06,3.735144,4323500,33,301139,20260430
300607.SZ,拓斯达,28.57,28.57,29.18,2.20665499,1056/5521,29.65,28.42,28.57,28.57,28.57,0,28.57,29.65,28.42,29.18,4.308231,1.8225432E7,33,300607,20260430
300371.SZ,汇中股份,13.29,13.29,13.44,2.20532319,1057/5521,13.68,13.13,13.29,13.29,13.29,0,13.29,13.68,13.13,13.44,4.182509,3095800,33,300371,20260430
001219.SZ,青岛食品,15.45,15.45,15.79,2.20064725,1058/5521,16.14,15.4,15.45,15.45,15.45,0,15.45,16.14,15.4,15.79,4.789644,9470179,33,001219,20260430
600697.SH,欧亚集团,12.36,12.36,12.55,2.19869707,1059/5521,12.57,12.3,12.36,12.36,12.36,0,12.36,12.57,12.3,12.55,2.198697,5287700,17,600697,20260430
000503.SZ,国新健康,7.71,7.71,7.91,2.19638243,1060/5521,8.05,7.65,7.71,7.71,7.71,0,7.71,8.05,7.65,7.91,5.167958,2.1699843E7,33,000503,20260430
300897.SZ,山科智能,25.87,25.87,26.54,2.1948402,1061/5521,26.77,25.8,25.87,25.87,25.87,0,25.87,26.77,25.8,26.54,3.735078,1464467,33,300897,20260430
603488.SH,展鹏科技,11.4,11.4,11.65,2.19298246,1062/5521,11.78,11.31,11.4,11.4,11.4,0,11.4,11.78,11.31,11.65,4.122807,1.8367704E7,17,603488,20260430
600790.SH,轻纺城,4.11,4.11,4.2,2.18978102,1063/5521,4.29,4.08,4.11,4.11,4.11,0,4.11,4.29,4.08,4.2,5.109489,5.1145668E7,17,600790,20260430
688120.SH,华海清科,192.14,192.14,197.43,2.18944099,1064/5521,199.6,192.14,192.14,192.14,192.14,0,192.14,199.6,192.14,197.43,3.861283,8153590,17,688120,20260430
300946.SZ,恒而达,46.77,46.77,47.65,2.18743298,1065/5521,48,46.65,46.77,46.77,46.77,0,46.77,48,46.65,47.65,2.895131,952924,33,300946,20260430
603696.SH,安记食品,16.02,16.02,15.92,2.18228498,1066/5521,16.27,15.78,16.02,16.02,16.02,0,16.02,16.27,15.78,15.92,3.145057,8001666,17,603696,20260430
301235.SZ,华康洁净,49.66,49.66,50.6,2.180937,1067/5521,50.93,49.21,49.66,49.66,49.66,0,49.66,50.93,49.21,50.6,3.473344,3900574,33,301235,20260430
301682.SZ,宏明电子,123.0,123,125.63,2.17974786,1068/5521,127.29,122.34,123.0,123.0,123.0,0,123,127.29,122.34,125.63,4.026026,3889484,33,301682,20260430
002293.SZ,罗莱生活,11.02,11.02,11.26,2.17785844,1069/5521,11.3,10.83,11.02,11.02,11.02,0,11.02,11.3,10.83,11.26,4.264972,1.2694507E7,33,002293,20260430
603551.SH,奥普科技,11.98,11.98,12.2,2.17755444,1070/5521,12.46,11.94,11.98,11.98,11.98,0,11.98,12.46,11.94,12.2,4.355108,4185397,17,603551,20260430
920932.BJ,科达自控,14.34,14.34,14.58,2.17238963,1071/5521,14.77,14.24,14.34,14.34,14.34,0,14.34,14.77,14.24,14.58,3.714085,1648591,151,920932,20260430
002910.SZ,庄园牧场,11.09,11.09,11.31,2.16802168,1072/5521,11.42,11.07,11.09,11.09,11.09,0,11.09,11.42,11.07,11.31,3.161698,5685822,33,002910,20260430
600516.SH,方大炭素,5.52,5.52,5.66,2.16606498,1073/5521,5.7,5.49,5.52,5.52,5.52,0,5.52,5.7,5.49,5.66,3.790613,8.8377436E7,17,600516,20260430
600501.SH,航天晨光,22.78,22.78,23.61,2.16356556,1074/5521,23.84,22.76,22.78,22.78,22.78,0,22.78,23.84,22.76,23.61,4.673301,1.000677E7,17,600501,20260430
000547.SZ,航天发展,24.36,24.36,24.58,2.16126351,1075/5521,24.74,24.25,24.36,24.36,24.36,0,24.36,24.74,24.25,24.58,2.036575,9.5169541E7,33,000547,20260430
300304.SZ,云意电气,11.53,11.53,11.83,2.15889465,1076/5521,11.86,11.5,11.53,11.53,11.53,0,11.53,11.86,11.5,11.83,3.108808,1.5539659E7,33,300304,20260430
688426.SH,康为世纪,20.36,20.36,20.84,2.15686275,1077/5521,20.97,20.12,20.36,20.36,20.36,0,20.36,20.97,20.12,20.84,4.166666,1132749,17,688426,20260430
600060.SH,海信视像,25.05,25.05,25.6,2.15482841,1078/5521,25.86,24.8,25.05,25.05,25.05,0,25.05,25.86,24.8,25.6,4.229848,1.8175331E7,17,600060,20260430
