股票代码,股票简称,最新价,最新涨跌幅,涨停封单量[20260429],{(}涨停封单量[20260429]{*}100.0{)},自由流通股[20260429],fenglu_ratio,p_open,p_close,p_high,p_low,最低价:不复权排名[20260429],自由流通市值[20260429],实际换手率[20260429],涨停[20260429],zt_first_time,涨停明细数据[20260429],最终涨停时间[20260429],涨停封单额[20260429],涨停开板次数[20260429],market_code,code
000818.SZ,航锦科技,15.32,-0.6485084306095956,3152100,315210000,479879239,0.6568527545739481,14.35,15.42,15.42,14.3,3032/5521,7399737865.38,15.755025401296846,涨停, 09:41:04,"[{""code"":""000818.SZ"",""time"":1777426864133,""openTime"":1777427209075,""duration"":344942,""updatedTime"":1777427209075,""firstVol"":3.60133E7,""highestVol"":3.60133E7,""firstVolDivLTGB"":0.054713877435363135,""firstVolDivVol"":1.2870058449584174,""highestVolDivLTGB"":0.054713877435363135,""highestVolDivVol"":1.2870058449584174},{""code"":""000818.SZ"",""time"":1777427568780,""openTime"":1777427724210,""duration"":155430,""updatedTime"":1777427724210,""firstVol"":2.60495E7,""highestVol"":2.60495E7,""firstVolDivLTGB"":0.03957618852625258,""firstVolDivVol"":0.5829323051328992,""highestVolDivLTGB"":0.03957618852625258,""highestVolDivVol"":0.5829323051328992},{""code"":""000818.SZ"",""time"":1777427747788,""openTime"":1777428316290,""duration"":568502,""updatedTime"":1777428316290,""firstVol"":1.27786E7,""highestVol"":1.27786E7,""firstVolDivLTGB"":0.01941412628655334,""firstVolDivVol"":0.2599980931384276,""highestVolDivLTGB"":0.01941412628655334,""highestVolDivVol"":0.2599980931384276},{""code"":""000818.SZ"",""time"":1777429762229,""openTime"":1777429790637,""duration"":28408,""updatedTime"":1777429790637,""firstVol"":83000.0,""highestVol"":83000.0,""firstVolDivLTGB"":1.2609929740221363E-4,""firstVolDivVol"":0.0011867325022011743,""highestVolDivLTGB"":1.2609929740221363E-4,""highestVolDivVol"":0.0011867325022011743},{""code"":""000818.SZ"",""time"":1777429810260,""openTime"":1777429885551,""duration"":75291,""updatedTime"":1777429885551,""firstVol"":7072.0,""highestVol"":21172.0,""firstVolDivLTGB"":1.0744267846125963E-5,""firstVolDivVol"":1.0001093445341055E-4,""highestVolDivLTGB"":3.216595571806828E-5,""highestVolDivVol"":2.981456668867413E-4},{""code"":""000818.SZ"",""time"":1777429944990,""openTime"":1777430031443,""duration"":86453,""updatedTime"":1777430031443,""firstVol"":11600.0,""highestVol"":101200.0,""firstVolDivLTGB"":1.7623516263441906E-5,""firstVolDivVol"":1.6158921769756317E-4,""highestVolDivLTGB"":1.5374998671209664E-4,""highestVolDivVol"":0.0014063198904159966},{""code"":""000818.SZ"",""time"":1777430047661,""openTime"":1777430066879,""duration"":19218,""updatedTime"":1777430066879,""firstVol"":5600.0,""highestVol"":5600.0,""firstVolDivLTGB"":8.50790440304092E-6,""firstVolDivVol"":7.724173195880384E-5,""highestVolDivLTGB"":8.50790440304092E-6,""highestVolDivVol"":7.724173195880384E-5},{""code"":""000818.SZ"",""time"":1777430103242,""openTime"":1777430151253,""duration"":48011,""updatedTime"":1777430151253,""firstVol"":47700.0,""highestVol"":47700.0,""firstVolDivLTGB"":7.246911429018784E-5,""firstVolDivVol"":6.553289807124317E-4,""highestVolDivLTGB"":7.246911429018784E-5,""highestVolDivVol"":6.553289807124317E-4},{""code"":""000818.SZ"",""time"":1777430172594,""openTime"":null,""duration"":10392868,""updatedTime"":1777446000000,""firstVol"":180837.0,""highestVol"":5551473.0,""firstVolDivLTGB"":2.747399836665555E-4,""firstVolDivVol"":0.002478858212715224,""highestVolDivLTGB"":0.00843417885358264,""highestVolDivVol"":0.07552336456531797}]", 10:36:12,48605382.0,8,33,000818
603803.SH,瑞斯康达,14.3,-3.8332212508406087,5703099,570309900,239492352,2.381328235483695,14.2,14.87,14.87,14.2,3050/5521,3561251274.24,8.798749448166094,涨停, 09:31:57,"[{""code"":""603803.SH"",""time"":1777426317341,""openTime"":null,""duration"":14248121,""updatedTime"":1777446000000,""firstVol"":1.3267889E7,""highestVol"":1.98598E7,""firstVolDivLTGB"":0.03122711806896307,""firstVolDivVol"":0.9791994394575065,""highestVolDivLTGB"":0.046741747645461365,""highestVolDivVol"":1.1426266097403512}]", 09:31:57,84805082.13,0,17,603803
600379.SH,宝光股份,16.78,10.032786885245908,2231201,223120100,184284480,1.2107373339306706,14.6,15.25,15.25,14.08,3076/5521,2810338320.0,36.09163560599352,涨停, 09:30:57,"[{""code"":""600379.SH"",""time"":1777426257131,""openTime"":1777427682995,""duration"":1425864,""updatedTime"":1777427682995,""firstVol"":865900.0,""highestVol"":1.5715087E7,""firstVolDivLTGB"":0.002622337670090503,""firstVolDivVol"":0.0976155934231057,""highestVolDivLTGB"":0.047592406315798065,""highestVolDivVol"":1.0839320159396097},{""code"":""600379.SH"",""time"":1777442246238,""openTime"":1777442319452,""duration"":73214,""updatedTime"":1777442319452,""firstVol"":9700080.0,""highestVol"":9855280.0,""firstVolDivLTGB"":0.029376238811515746,""firstVolDivVol"":0.15618189237565577,""highestVolDivLTGB"":0.029846254756079833,""highestVolDivVol"":0.1576592948735997},{""code"":""600379.SH"",""time"":1777442348544,""openTime"":null,""duration"":3651456,""updatedTime"":1777446000000,""firstVol"":8111800.0,""highestVol"":8518700.0,""firstVolDivLTGB"":0.02456620708192648,""firstVolDivVol"":0.12553918023989347,""highestVolDivLTGB"":0.02579848470978169,""highestVolDivVol"":0.1310291368365822}]", 13:59:08,34025815.25,2,17,600379
603017.SH,中衡设计,15.4,0.7194244604316626,1204700,120470000,154984571,0.777303180714679,14,15.29,15.29,13.86,3102/5521,2369714090.59,18.39402452518967,涨停, 10:01:07,"[{""code"":""603017.SH"",""time"":1777428067038,""openTime"":null,""duration"":12498424,""updatedTime"":1777446000000,""firstVol"":1.60393E7,""highestVol"":1.60393E7,""firstVolDivLTGB"":0.058073366104868865,""firstVolDivVol"":0.7011317389612831,""highestVolDivLTGB"":0.058073366104868865,""highestVolDivVol"":0.7011317389612831}]", 10:01:07,18419863.0,0,17,603017
002176.SZ,江特电机,16.05,-0.24860161591049812,1748980,174898000,1414921427,0.12360969073090446,13.77,16.09,16.09,13.77,3120/5521,22766085760.43,27.1309341052194,涨停, 13:45:41,"[{""code"":""002176.SZ"",""time"":1777441541331,""openTime"":1777441568871,""duration"":27540,""updatedTime"":1777441568871,""firstVol"":124494.0,""highestVol"":124494.0,""firstVolDivLTGB"":7.308443679909821E-5,""firstVolDivVol"":4.053675199982808E-4,""highestVolDivLTGB"":7.308443679909821E-5,""highestVolDivVol"":4.053675199982808E-4},{""code"":""002176.SZ"",""time"":1777441871135,""openTime"":1777441909971,""duration"":38836,""updatedTime"":1777441909971,""firstVol"":165492.0,""highestVol"":165492.0,""firstVolDivLTGB"":9.715238979192861E-5,""firstVolDivVol"":5.098468352230926E-4,""highestVolDivLTGB"":9.715238979192861E-5,""highestVolDivVol"":5.098468352230926E-4},{""code"":""002176.SZ"",""time"":1777441940915,""openTime"":1777441973018,""duration"":32103,""updatedTime"":1777441973018,""firstVol"":23200.0,""highestVol"":23200.0,""firstVolDivLTGB"":1.36196036253882E-5,""firstVolDivVol"":7.093529811063528E-5,""highestVolDivLTGB"":1.36196036253882E-5,""highestVolDivVol"":7.093529811063528E-5},{""code"":""002176.SZ"",""time"":1777442381692,""openTime"":1777444100654,""duration"":1718962,""updatedTime"":1777444100654,""firstVol"":1.34207E7,""highestVol"":1.50059E7,""firstVolDivLTGB"":0.007878647171346871,""firstVolDivVol"":0.03924071022448755,""highestVolDivLTGB"":0.008809241812164345,""highestVolDivVol"":0.04370326190261435},{""code"":""002176.SZ"",""time"":1777444188219,""openTime"":1777444247222,""duration"":59003,""updatedTime"":1777444247222,""firstVol"":275100.0,""highestVol"":275100.0,""firstVolDivLTGB"":1.61497972299323E-4,""firstVolDivVol"":7.649840308540779E-4,""highestVolDivLTGB"":1.61497972299323E-4,""highestVolDivVol"":7.649840308540779E-4},{""code"":""002176.SZ"",""time"":1777444267633,""openTime"":1777444522736,""duration"":255103,""updatedTime"":1777444522736,""firstVol"":585900.0,""highestVol"":5429100.0,""firstVolDivLTGB"":3.4395369672909253E-4,""firstVolDivVol"":0.0016213292658510947,""highestVolDivLTGB"":0.0031871633639049602,""highestVolDivVol"":0.015017133572716066},{""code"":""002176.SZ"",""time"":1777444543571,""openTime"":1777444635494,""duration"":91923,""updatedTime"":1777444635494,""firstVol"":129060.0,""highestVol"":380660.0,""firstVolDivLTGB"":7.576491568502591E-5,""firstVolDivVol"":3.5400328312947243E-4,""highestVolDivLTGB"":2.234671687948393E-4,""highestVolDivVol"":0.001041734826462867},{""code"":""002176.SZ"",""time"":1777444844308,""openTime"":1777444885870,""duration"":41562,""updatedTime"":1777444885870,""firstVol"":438395.0,""highestVol"":438395.0,""firstVolDivLTGB"":2.573606091100026E-4,""firstVolDivVol"":0.0011849826922708379,""highestVolDivLTGB"":2.573606091100026E-4,""highestVolDivVol"":0.0011849826922708379},{""code"":""002176.SZ"",""time"":1777445630013,""openTime"":null,""duration"":369987,""updatedTime"":1777446000000,""firstVol"":1717080.0,""highestVol"":2334880.0,""firstVolDivLTGB"":0.0010080150428052402,""firstVolDivVol"":0.004493056627669345,""highestVolDivLTGB"":0.0013706956945192413,""highestVolDivVol"":0.006101823898845115}]", 14:53:50,28141088.2,8,33,002176
000609.SZ,*ST中迪,14.42,5.0254916241806225,7213500,721350000,219913472,3.280153750653348,13.73,13.73,13.73,13.73,3131/5521,3019411970.56,1.1800095630339555,涨停, 09:30:00,"[{""code"":""000609.SZ"",""time"":1777426200000,""openTime"":null,""duration"":14365462,""updatedTime"":1777446000000,""firstVol"":2.19766E7,""highestVol"":2.19766E7,""firstVolDivLTGB"":0.07550584234898501,""firstVolDivVol"":18.70508128351349,""highestVolDivLTGB"":0.07550584234898501,""highestVolDivVol"":18.70508128351349}]", 09:30:00,99041355.0,0,33,000609
002136.SZ,安纳达,15.09,-1.4369693011103895,3775099,377509900,149949976,2.517572260231639,13.8,15.31,15.31,13.7,3136/5521,2295734132.56,17.067892695094528,涨停, 14:38:38,"[{""code"":""002136.SZ"",""time"":1777444718466,""openTime"":null,""duration"":1281534,""updatedTime"":1777446000000,""firstVol"":2.0276899E7,""highestVol"":2.0276899E7,""firstVolDivLTGB"":0.09455049843380285,""firstVolDivVol"":0.828721055566275,""highestVolDivLTGB"":0.09455049843380285,""highestVolDivVol"":0.828721055566275}]", 14:38:38,57796765.690000005,0,33,002136
603937.SH,丽岛新材,15.25,10.028860028860034,5172600,517260000,77155124,6.704156162071621,13.22,13.86,13.86,13.22,3225/5521,1069370018.64,15.773298478530084,涨停, 09:41:04,"[{""code"":""603937.SH"",""time"":1777426864133,""openTime"":null,""duration"":13701329,""updatedTime"":1777446000000,""firstVol"":1.78947E7,""highestVol"":1.78947E7,""firstVolDivLTGB"":0.08566544728151908,""firstVolDivVol"":1.635607128898788,""highestVolDivLTGB"":0.08566544728151908,""highestVolDivVol"":1.635607128898788}]", 09:41:04,71692236.0,0,17,603937
600397.SH,江钨装备,14.35,-1.1707988980716248,4554600,455460000,600473792,0.758501047119805,13.22,14.52,14.52,13.03,3259/5521,8718879459.84,8.15143269400174,涨停, 11:18:18,"[{""code"":""600397.SH"",""time"":1777432698789,""openTime"":null,""duration"":7866673,""updatedTime"":1777446000000,""firstVol"":5.43836E7,""highestVol"":5.43836E7,""firstVolDivLTGB"":0.05493515544299602,""firstVolDivVol"":1.195469466251183,""highestVolDivLTGB"":0.05493515544299602,""highestVolDivVol"":1.195469466251183}]", 11:18:18,66132792.0,0,17,600397
002867.SZ,周大生,13.26,-0.8968609865470926,2398534,239853400,391244912,0.6130518062813811,13.33,13.38,13.38,13.02,3262/5521,5234856922.56,7.695982510310575,涨停, 09:36:28,"[{""code"":""002867.SZ"",""time"":1777426588884,""openTime"":null,""duration"":13976578,""updatedTime"":1777446000000,""firstVol"":4.49956E7,""highestVol"":4.49956E7,""firstVolDivLTGB"":0.04169746387275928,""firstVolDivVol"":2.1464141670700334,""highestVolDivLTGB"":0.04169746387275928,""highestVolDivVol"":2.1464141670700334}]", 09:36:28,32092384.92,0,33,002867
002818.SZ,富森美,12.15,-0.6541291905151273,3181010,318101000,148431824,2.1430781582256917,11.7,12.23,12.23,11.52,3534/5521,1815321207.52,16.72093849631599,涨停, 09:57:06,"[{""code"":""002818.SZ"",""time"":1777427826351,""openTime"":null,""duration"":12739111,""updatedTime"":1777446000000,""firstVol"":2.3396022E7,""highestVol"":2.3396022E7,""firstVolDivLTGB"":0.07842201196678018,""firstVolDivVol"":1.31910982159671,""highestVolDivLTGB"":0.07842201196678018,""highestVolDivVol"":1.31910982159671}]", 09:57:06,38903752.300000004,0,33,002818
002079.SZ,苏州固锝,11.7,0.08554319931565259,10347260,1034726000,620639650,1.667192871096779,11.21,11.69,11.69,11.21,3582/5521,7255277508.5,9.98183245301843,涨停, 09:37:47,"[{""code"":""002079.SZ"",""time"":1777426667017,""openTime"":null,""duration"":13898445,""updatedTime"":1777446000000,""firstVol"":8.4561681E7,""highestVol"":8.5455381E7,""firstVolDivLTGB"":0.10432246855215375,""firstVolDivVol"":1.772571725104158,""highestVolDivLTGB"":0.10542501274288549,""highestVolDivVol"":1.7781848745112303}]", 09:37:47,120959469.39999999,0,33,002079
605006.SH,山东玻纤,11.69,-3.6273701566364487,3264560,326456000,193492650,1.6871751976108653,11.17,12.13,12.13,11.17,3598/5521,2347065844.5,21.353939283998642,涨停, 09:36:58,"[{""code"":""605006.SH"",""time"":1777426618884,""openTime"":null,""duration"":13946578,""updatedTime"":1777446000000,""firstVol"":2.21378E7,""highestVol"":2.21378E7,""firstVolDivLTGB"":0.03689335886776355,""firstVolDivVol"":1.0539636351171402,""highestVolDivLTGB"":0.03689335886776355,""highestVolDivVol"":1.0539636351171402}]", 09:36:58,39599112.800000004,0,17,605006
000039.SZ,中集集团,12.39,-0.3218020917135893,3911420,391142000,2026388546,0.1930241861917828,11.12,12.43,12.43,11.03,3629/5521,25188009626.78,4.275007188083465,涨停, 13:20:51,"[{""code"":""000039.SZ"",""time"":1777440051954,""openTime"":1777440986279,""duration"":934325,""updatedTime"":1777440986279,""firstVol"":4.7354098E7,""highestVol"":4.7354098E7,""firstVolDivLTGB"":0.020576149763498103,""firstVolDivVol"":0.7336791092781584,""highestVolDivLTGB"":0.020576149763498103,""highestVolDivVol"":0.7336791092781584},{""code"":""000039.SZ"",""time"":1777441028375,""openTime"":1777441273680,""duration"":245305,""updatedTime"":1777441273680,""firstVol"":3.2344686E7,""highestVol"":3.2344686E7,""firstVolDivLTGB"":0.014054308524455907,""firstVolDivVol"":0.4449093016520539,""highestVolDivLTGB"":0.014054308524455907,""highestVolDivVol"":0.4449093016520539},{""code"":""000039.SZ"",""time"":1777441623210,""openTime"":null,""duration"":4376790,""updatedTime"":1777446000000,""firstVol"":351000.0,""highestVol"":1.435157E7,""firstVolDivLTGB"":1.5251538667229676E-4,""firstVolDivVol"":0.004307621407057165,""highestVolDivLTGB"":0.006235997857277875,""highestVolDivVol"":0.1750646973217324}]", 13:47:03,48618950.6,2,33,000039
002111.SZ,威海广泰,11.02,4.554079696394691,1651397,165139700,318851601,0.5179202471685252,10.47,10.54,10.54,10.43,3750/5521,3360695874.54,6.0984097112938755,涨停, 09:30:12,"[{""code"":""002111.SZ"",""time"":1777426212131,""openTime"":1777426257131,""duration"":45000,""updatedTime"":1777426257131,""firstVol"":9618780.0,""highestVol"":9618780.0,""firstVolDivLTGB"":0.019680330596850253,""firstVolDivVol"":2.0276016458962207,""highestVolDivLTGB"":0.019680330596850253,""highestVolDivVol"":2.0276016458962207},{""code"":""002111.SZ"",""time"":1777426302341,""openTime"":1777426407341,""duration"":105000,""updatedTime"":1777426407341,""firstVol"":1.51125E7,""highestVol"":1.6022E7,""firstVolDivLTGB"":0.03092065689670618,""firstVolDivVol"":1.2796575725245136,""highestVolDivLTGB"":0.032781522898198606,""highestVolDivVol"":1.3309962118694756},{""code"":""002111.SZ"",""time"":1777426425104,""openTime"":null,""duration"":14140358,""updatedTime"":1777446000000,""firstVol"":7404480.0,""highestVol"":7675447.0,""firstVolDivLTGB"":0.015149802188818723,""firstVolDivVol"":0.5033486079717121,""highestVolDivLTGB"":0.01570420931122268,""highestVolDivVol"":0.47976959149263976}]", 09:33:45,17405724.38,2,33,002111
600156.SH,华升股份,10.8,-3.3124440465532605,7892352,789235200,240006390,3.2883924465511107,10.15,11.17,11.17,10.14,3797/5521,2680871376.3,13.54137071100482,涨停, 09:33:45,"[{""code"":""600156.SH"",""time"":1777426425104,""openTime"":null,""duration"":14140358,""updatedTime"":1777446000000,""firstVol"":1.4396157E7,""highestVol"":2.2708357E7,""firstVolDivLTGB"":0.03580147687787728,""firstVolDivVol"":0.5192304321402873,""highestVolDivLTGB"":0.05647289884863597,""highestVolDivVol"":0.7842109407240748}]", 09:33:45,88157571.84,0,17,600156
600135.SH,乐凯胶片,11.43,4.098360655737698,5185300,518530000,300530656,1.7253813867161691,10.12,10.98,10.98,10.05,3814/5521,3299826602.88,7.783846184397242,涨停, 10:30:57,"[{""code"":""600135.SH"",""time"":1777429857522,""openTime"":null,""duration"":10707940,""updatedTime"":1777446000000,""firstVol"":3.54233E7,""highestVol"":3.54233E7,""firstVolDivLTGB"":0.06402104737860954,""firstVolDivVol"":1.7697099444836455,""highestVolDivLTGB"":0.06402104737860954,""highestVolDivVol"":1.7697099444836455}]", 10:30:57,56934594.0,0,17,600135
600186.SH,莲花控股,10.72,-0.9242144177449135,11202756,1120275600,1441962096,0.7769105742152601,9.85,10.82,10.82,9.85,3840/5521,15602029878.72,15.971633626075564,涨停, 09:51:28,"[{""code"":""600186.SH"",""time"":1777427488684,""openTime"":1777427971771,""duration"":483087,""updatedTime"":1777427971771,""firstVol"":1.03819897E8,""highestVol"":1.08337197E8,""firstVolDivLTGB"":0.058027877175426235,""firstVolDivVol"":0.6525602202993194,""highestVolDivLTGB"":0.060552723925799655,""highestVolDivVol"":0.6735386943816504},{""code"":""600186.SH"",""time"":1777427986771,""openTime"":null,""duration"":12578691,""updatedTime"":1777446000000,""firstVol"":1.04528189E8,""highestVol"":1.05649389E8,""firstVolDivLTGB"":0.05842376160960495,""firstVolDivVol"":0.533301454418313,""highestVolDivLTGB"":0.05905043200486731,""highestVolDivVol"":0.5359948306766557}]", 09:59:46,121213819.92,1,17,600186
002174.SZ,游族网络,10.24,0.5893909626719106,11392700,1139270000,798311452,1.4270996578413109,9.85,10.18,10.18,9.77,3854/5521,8126810581.36,3.5169788595241145,涨停, 09:32:12,"[{""code"":""002174.SZ"",""time"":1777426332341,""openTime"":null,""duration"":14233121,""updatedTime"":1777446000000,""firstVol"":6.96712E7,""highestVol"":8.18414E7,""firstVolDivLTGB"":0.0711468539087536,""firstVolDivVol"":4.321484902882394,""highestVolDivLTGB"":0.08357482187026873,""highestVolDivVol"":4.557822231377808}]", 09:32:12,115977686.0,0,33,002174
002348.SZ,高乐股份,11.13,5.099150141643069,204700,20470000,690080391,0.0296632106446856,9.96,10.59,10.59,9.67,3874/5521,7307951340.69,7.469614942297353,涨停, 10:53:44,"[{""code"":""002348.SZ"",""time"":1777431224197,""openTime"":1777431745485,""duration"":521288,""updatedTime"":1777431745485,""firstVol"":3.77315E7,""highestVol"":3.77315E7,""firstVolDivLTGB"":0.04175995790055256,""firstVolDivVol"":1.2438950029518667,""highestVolDivLTGB"":0.04175995790055256,""highestVolDivVol"":1.2438950029518667},{""code"":""002348.SZ"",""time"":1777432385075,""openTime"":1777432404237,""duration"":19162,""updatedTime"":1777432404237,""firstVol"":494300.0,""highestVol"":494300.0,""firstVolDivLTGB"":5.470746508949586E-4,""firstVolDivVol"":0.013068681991562438,""highestVolDivLTGB"":5.470746508949586E-4,""highestVolDivVol"":0.013068681991562438},{""code"":""002348.SZ"",""time"":1777432698789,""openTime"":1777432747744,""duration"":48955,""updatedTime"":1777432747744,""firstVol"":1299300.0,""highestVol"":1299300.0,""firstVolDivLTGB"":0.0014380216344483507,""firstVolDivVol"":0.033054888363366564,""highestVolDivLTGB"":0.0014380216344483507,""highestVolDivVol"":0.033054888363366564},{""code"":""002348.SZ"",""time"":1777432765572,""openTime"":1777441229175,""duration"":3029065,""updatedTime"":1777441229175,""firstVol"":72900.0,""highestVol"":4880400.0,""firstVolDivLTGB"":8.068327341744382E-5,""firstVolDivVol"":0.001831154585919431,""highestVolDivLTGB"":0.005401462929855869,""highestVolDivVol"":0.11269037108299132},{""code"":""002348.SZ"",""time"":1777441273680,""openTime"":1777442489440,""duration"":1215760,""updatedTime"":1777442489440,""firstVol"":174300.0,""highestVol"":712000.0,""firstVolDivLTGB"":1.9290939035199534E-4,""firstVolDivVol"":0.0038852179560463487,""highestVolDivLTGB"":7.880177047080933E-4,""highestVolDivVol"":0.015766776425870196},{""code"":""002348.SZ"",""time"":1777442556668,""openTime"":1777442578946,""duration"":22278,""updatedTime"":1777442578946,""firstVol"":1300.0,""highestVol"":1300.0,""firstVolDivLTGB"":1.4387963709557884E-6,""firstVolDivVol"":2.803854342096284E-5,""highestVolDivLTGB"":1.4387963709557884E-6,""highestVolDivVol"":2.803854342096284E-5},{""code"":""002348.SZ"",""time"":1777442659185,""openTime"":1777442728429,""duration"":69244,""updatedTime"":1777442728429,""firstVol"":87600.0,""highestVol"":114700.0,""firstVolDivLTGB"":9.69527400736362E-5,""firstVolDivVol"":0.001831588069654207,""highestVolDivLTGB"":1.269461105758684E-4,""highestVolDivVol"":0.0023981944502058723},{""code"":""002348.SZ"",""time"":1777442779499,""openTime"":1777442804301,""duration"":24802,""updatedTime"":1777442804301,""firstVol"":2700.0,""highestVol"":2700.0,""firstVolDivLTGB"":2.9882693858312528E-6,""firstVolDivVol"":5.6151328078733646E-5,""highestVolDivLTGB"":2.9882693858312528E-6,""highestVolDivVol"":5.6151328078733646E-5},{""code"":""002348.SZ"",""time"":1777442823301,""openTime"":1777442869753,""duration"":46452,""updatedTime"":1777442869753,""firstVol"":3200.0,""highestVol"":3200.0,""firstVolDivLTGB"":3.541652605429633E-6,""firstVolDivVol"":6.638584348442033E-5,""highestVolDivLTGB"":3.541652605429633E-6,""highestVolDivVol"":6.638584348442033E-5},{""code"":""002348.SZ"",""time"":1777442937130,""openTime"":1777443027553,""duration"":90423,""updatedTime"":1777443027553,""firstVol"":6900.0,""highestVol"":20700.0,""firstVolDivLTGB"":7.636688430457646E-6,""firstVolDivVol"":1.4173981057152203E-4,""highestVolDivLTGB"":2.2910065291372937E-5,""highestVolDivVol"":4.2379606294685914E-4},{""code"":""002348.SZ"",""time"":1777443082569,""openTime"":1777443222485,""duration"":139916,""updatedTime"":1777443222485,""firstVol"":27400.0,""highestVol"":638800.0,""firstVolDivLTGB"":3.032540043399123E-5,""firstVolDivVol"":5.564870055816053E-4,""highestVolDivLTGB"":7.070024013588904E-4,""highestVolDivVol"":0.012972415867547167},{""code"":""002348.SZ"",""time"":1777443255858,""openTime"":1777444502456,""duration"":1246598,""updatedTime"":1777444502456,""firstVol"":20500.0,""highestVol"":235500.0,""firstVolDivLTGB"":2.2688712003533586E-5,""firstVolDivVol"":4.108731218187898E-4,""highestVolDivLTGB"":2.6064349643083705E-4,""highestVolDivVol"":0.004677914372436036},{""code"":""002348.SZ"",""time"":1777444522736,""openTime"":1777444794111,""duration"":271375,""updatedTime"":1777444794111,""firstVol"":55700.0,""highestVol"":152500.0,""firstVolDivLTGB"":6.164689066325955E-5,""firstVolDivVol"":0.0010934851684933039,""highestVolDivLTGB"":1.6878188197750596E-4,""highestVolDivVol"":0.002990421943241674},{""code"":""002348.SZ"",""time"":1777444818163,""openTime"":null,""duration"":1181837,""updatedTime"":1777446000000,""firstVol"":29400.0,""highestVol"":216900.0,""firstVolDivLTGB"":3.253893331238475E-5,""firstVolDivVol"":5.748548178738709E-4,""highestVolDivLTGB"":2.400576406617773E-4,""highestVolDivVol"":0.004211703806424889}]", 14:40:18,2167773.0,13,33,002348
002199.SZ,*ST东晶,10.56,3.225806451612904,732499,73249900,152245658,0.4811296490307789,9.75,10.23,10.23,9.6,3883/5521,1557473081.34,3.3089988024486057,涨停, 10:16:39,"[{""code"":""002199.SZ"",""time"":1777428999960,""openTime"":null,""duration"":11565502,""updatedTime"":1777446000000,""firstVol"":941100.0,""highestVol"":1398600.0,""firstVolDivLTGB"":0.004075223966380454,""firstVolDivVol"":0.2079408618045051,""highestVolDivLTGB"":0.006056325830814689,""highestVolDivVol"":0.28443560094087866}]", 10:16:39,7493464.7700000005,0,33,002199
002227.SZ,*ST特迅,8.78,-3.938730853391698,1516900,151690000,118365830,1.2815353890561152,8.65,9.14,9.14,8.53,4105/5521,1081863686.2,10.001621244915023,涨停, 11:08:48,"[{""code"":""002227.SZ"",""time"":1777432128110,""openTime"":null,""duration"":8437352,""updatedTime"":1777446000000,""firstVol"":4452200.0,""highestVol"":4461100.0,""firstVolDivLTGB"":0.018103027344841965,""firstVolDivVol"":0.41535583256724834,""highestVolDivLTGB"":0.018139215508753987,""highestVolDivVol"":0.41607356605199336}]", 11:08:48,13864466.0,0,33,002227
603843.SH,*ST正平,8.97,5.0351288056206265,2298360,229836000,498171582,0.4613591146192679,8.54,8.54,8.54,8.4,4127/5521,4254385310.28,2.363190801196685,涨停, 09:33:12,"[{""code"":""603843.SH"",""time"":1777426392341,""openTime"":1777426506295,""duration"":113954,""updatedTime"":1777426506295,""firstVol"":575715.0,""highestVol"":1009515.0,""firstVolDivLTGB"":8.22892908000996E-4,""firstVolDivVol"":0.08607657580544241,""highestVolDivLTGB"":0.0014429409239304612,""highestVolDivVol"":0.14910483043731598},{""code"":""603843.SH"",""time"":1777426568823,""openTime"":1777426588884,""duration"":20061,""updatedTime"":1777426588884,""firstVol"":115240.0,""highestVol"":115240.0,""firstVolDivLTGB"":1.6471722765263154E-4,""firstVolDivVol"":0.013249076076990423,""highestVolDivLTGB"":1.6471722765263154E-4,""highestVolDivVol"":0.013249076076990423},{""code"":""603843.SH"",""time"":1777426637017,""openTime"":1777426682017,""duration"":45000,""updatedTime"":1777426682017,""firstVol"":32800.0,""highestVol"":72800.0,""firstVolDivLTGB"":4.688237649259211E-5,""firstVolDivVol"":0.0036024142765435055,""highestVolDivLTGB"":1.0405600636160689E-4,""highestVolDivVol"":0.007962980889392773},{""code"":""603843.SH"",""time"":1777426776619,""openTime"":null,""duration"":13788843,""updatedTime"":1777446000000,""firstVol"":477240.0,""highestVol"":2738220.0,""firstVolDivLTGB"":6.821385779672152E-4,""firstVolDivVol"":0.049603140576011326,""highestVolDivLTGB"":0.003913849419498341,""highestVolDivVol"":0.23985630800751748}]", 09:39:36,19627994.4,3,22,603843
002498.SZ,汉缆股份,8.72,-3.3259423503325825,15023697,1502369700,1112387984,1.3505806621514171,8.34,9.02,9.02,8.33,4139/5521,10033739615.68,15.31657842862855,涨停, 10:19:59,"[{""code"":""002498.SZ"",""time"":1777429199784,""openTime"":null,""duration"":11365678,""updatedTime"":1777446000000,""firstVol"":2.0549545E8,""highestVol"":2.0658765E8,""firstVolDivLTGB"":0.06176977788839472,""firstVolDivVol"":1.7994261761185115,""highestVolDivLTGB"":0.06209808175794368,""highestVolDivVol"":1.6997202904391724}]", 10:19:59,135513746.94,0,33,002498
