股票代码,股票简称,最新价,所属概念,股票市场类型,涨跌幅:前复权[20260430],区间涨跌幅:前复权[20260424-20260430],所属概念数量,a股市值(不含限售股)[20260430],开盘价:前复权[20260430],最高价:前复权[20260430],最低价:前复权[20260430],收盘价:前复权[20260430],振幅[20260430],成交量[20260430],market_code,code
920159.BJ,农大科技,40.48,生态农业;AI应用;合成生物;化肥;数字乡村;新股与次新股;融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;北证A股;北证上市公司,-0.07405579,-5.1546391752577385,7,582912000.0,40.33,41.69,40.2,40.48,3.678104,1411072,151,920159
300129.SZ,泰胜风能,11.36,商业航天;专精特新;高端装备;光伏概念;海工装备;风电;国企改革;绿色电力;新疆振兴;深股通;融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;沪深AB股;沪深A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司,3.93412626,-0.26338893766462806,11,8164547712.96,10.96,11.48,10.91,11.36,5.215004,3.5169573E7,33,300129
920060.BJ,万源通,31.09,商业航天;一带一路;无人驾驶;毫米波雷达;共封装光学(CPO);充电桩;AI PC;机器人概念;融资融券;消费电子概念;汽车电子;家用电器;PCB概念,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;北证A股;北证上市公司,-4.42668306,-9.753265602322214,13,2948086616.48,31.88,32.3,30.88,31.09,4.365201,5610795,151,920060
001400.SZ,江顺科技,204.67,商业航天;液冷服务器;3D打印;高铁;汽车热管理;专精特新;新能源汽车;风电;融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;沪深主板A股;深证AB股;深证A股;深证上市公司;深证主板A股,-0.64563107,-0.6166844712052103,9,6758715075.0,201.1,216.2,195,204.67,10.291262,2162674,33,001400
920564.BJ,天润科技,24.24,商业航天;西部大开发;融资融券;空间计算;智慧城市;时空大数据;旅游概念;数据要素;数字孪生;数字乡村;多模态AI;华为鲲鹏;华为昇腾;人工智能;云计算;乡村振兴;DeepSeek概念,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;北证A股;北证上市公司,1.04210088,-7.972665148063787,17,993614495.28,23.8,24.49,23.8,24.24,2.876198,1335365,151,920564
688002.SH,睿创微纳,146.01,商业航天;芯片概念;消费电子概念;毫米波雷达;汽车电子;无人机;军工;传感器;汽车芯片;比亚迪概念;低空经济;无人驾驶;2025年报预增;机器人概念;沪股通;融资融券,上证AB股;上证A股;上证上市公司;中证500;中证800;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;沪深股通;沪股通;沪股通(可融资融券);科创板,0.35051546,9.411764705882355,16,68002126208.88,143.3,150.49,141.62,146.01,6.096219,9363787,17,688002
002338.SZ,奥普光电,61.06,商业航天;芯片概念;工业母机;碳纤维;军工;军民融合;同花顺新质50;传感器;机器视觉;低空经济;专精特新;机器人概念;医疗器械概念;国企改革;证金持股;深股通;融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;原中小企业板;沪深AB股;沪深A股;沪深主板A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司;深证主板A股,-0.31020408,-1.309196702763852,17,14654400000.0,61.08,61.58,60.11,61.06,2.4,6657020,33,002338
688582.SH,芯动联科,50.75,商业航天;无人驾驶;传感器;低空经济;芯片概念;机器人概念;专精特新;股权转让(并购重组);沪股通;融资融券,上证AB股;上证A股;上证上市公司;中证500;中证800;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;沪深股通;沪股通;沪股通(可融资融券);科创板,-0.60712887,-17.999676846017127,10,12698617092.0,50.96,51.57,49.9,50.75,3.270661,6049070,17,688582
920438.BJ,戈碧迦,43.39,商业航天;无人驾驶;6G概念;融资融券;芯片概念;消费电子概念;海工装备;比亚迪概念;核电;核污染防治;先进封装;军工;专精特新,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;北证A股;北证上市公司,-2.80017921,-0.48165137614679093,13,6048307829.5,45.5,45.9,43.1,43.39,6.272401,3759845,151,920438
688776.SH,国光电气,80.96,商业航天;卫星导航;同花顺新质50;军民融合;可控核聚变;军工;核电;专精特新;西部大开发;沪股通;融资融券,上证AB股;上证A股;上证上市公司;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;沪深股通;沪股通;沪股通(可融资融券);科创板,3.48970983,-1.1115182606571525,11,8774721602.24,76,82.38,75.88,80.96,8.308832,2948231,17,688776
688568.SH,中科星图,56.65,商业航天;卫星导航;军工;无人机;低空经济;同花顺新质50;海工装备;时空大数据;多模态AI;数字孪生;数据要素;AI智能体;云计算;空间计算;AI应用;水利;AIGC概念;智慧城市;华为概念;人工智能;数据中心;东数西算(算力);数字经济;DeepSeek概念;碳交易;碳中和;国企改革;中字头股票;沪股通;融资融券,上证AB股;上证A股;上证上市公司;中证500;中证800;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;沪深股通;沪股通;沪股通(可融资融券);科创50;科创板,3.37591241,-9.519246126816803,30,45777670364.8,54.51,57.18,54.24,56.65,5.364963,1.3370594E7,17,688568
300943.SZ,春晖智控,28.44,商业航天;卫星导航;军工;军民融合;无人机;核电;汽车热管理;芯片概念;传感器;智慧城市;新能源汽车;燃料电池;氢能源;天然气;股权转让(并购重组);融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;创业板(注册制);沪深AB股;沪深A股;深证AB股;深证A股;深证上市公司,-2.7027027,-3.7237643872714896,16,3794622784.2,29.51,29.51,28.07,28.44,4.926445,1.0223715E7,33,300943
