股票代码,股票简称,最新价,最新涨跌幅,涨停[20260427],首次涨停时间[20260427],最终涨停时间[20260427],涨停明细数据[20260427],连续涨停天数[20260427],涨停原因类别[20260427],涨停封单量[20260427],涨停封单额[20260427],涨停封单量占成交量比[20260427],涨停封单量占流通a股比[20260427],涨停开板次数[20260427],a股市值(不含限售股)[20260427],几天几板[20260427],涨停类型[20260427],market_code,code,所属概念,主力资金流向区间增长值[20260424-20260430],主力资金流向[20260427],主力资金流向[20260430],量比[20260430],所属概念数量,a股市值(不含限售股)[20260430],换手率[20260430],振幅[20260430],主力资金流向[20260428],主力资金流向[20260429],主力资金流向[20260424],lbc,main,chg5,amt,volr,concepts
603580.SH,*ST艾艾,21.21,5.000000000000008,涨停, 11:28:37, 15:00:00,"[{""code"":""603580.SH"",""time"":1777260517484,""openTime"":1777266162764,""duration"":232252,""updatedTime"":1777266162764,""firstVol"":93100.0,""highestVol"":132800.0,""firstVolDivLTGB"":7.12464376781161E-4,""firstVolDivVol"":0.0513633635224123,""highestVolDivLTGB"":0.0010162757168264037,""highestVolDivVol"":0.07312871976281625},{""code"":""603580.SH"",""time"":1777266251295,""openTime"":1777270007086,""duration"":3755791,""updatedTime"":1777270007086,""firstVol"":151545.0,""highestVol"":318945.0,""firstVolDivLTGB"":0.0011597251770064558,""firstVolDivVol"":0.07744804983413663,""highestVolDivLTGB"":0.002440783573066245,""highestVolDivVol"":0.1612110809019875},{""code"":""603580.SH"",""time"":1777270333157,""openTime"":1777270354699,""duration"":21542,""updatedTime"":1777270354699,""firstVol"":3500.0,""highestVol"":3500.0,""firstVolDivLTGB"":2.6784375066960938E-5,""firstVolDivVol"":0.0014290199658586716,""highestVolDivLTGB"":2.6784375066960938E-5,""highestVolDivVol"":0.0014290199658586716},{""code"":""603580.SH"",""time"":1777270634091,""openTime"":1777270790195,""duration"":156104,""updatedTime"":1777270790195,""firstVol"":500.0,""highestVol"":29700.0,""firstVolDivLTGB"":3.826339295280134E-6,""firstVolDivVol"":2.0152099989883645E-4,""highestVolDivLTGB"":2.2728455413963995E-4,""highestVolDivVol"":0.011967935603641315},{""code"":""603580.SH"",""time"":1777270898189,""openTime"":1777270955540,""duration"":57351,""updatedTime"":1777270955540,""firstVol"":100.0,""highestVol"":100.0,""firstVolDivLTGB"":7.652678590560268E-7,""firstVolDivVol"":3.9010217165977944E-5,""highestVolDivLTGB"":7.652678590560268E-7,""highestVolDivVol"":3.9010217165977944E-5},{""code"":""603580.SH"",""time"":1777271061992,""openTime"":1777271080123,""duration"":18131,""updatedTime"":1777271080123,""firstVol"":8600.0,""highestVol"":8600.0,""firstVolDivLTGB"":6.581303587881831E-5,""firstVolDivVol"":0.0033505653689459474,""highestVolDivLTGB"":6.581303587881831E-5,""highestVolDivVol"":0.0033505653689459474},{""code"":""603580.SH"",""time"":1777271603374,""openTime"":1777271629281,""duration"":25907,""updatedTime"":1777271629281,""firstVol"":100.0,""highestVol"":100.0,""firstVolDivLTGB"":7.652678590560268E-7,""firstVolDivVol"":3.7033868583835975E-5,""highestVolDivLTGB"":7.652678590560268E-7,""highestVolDivVol"":3.7033868583835975E-5},{""code"":""603580.SH"",""time"":1777271703337,""openTime"":1777272949720,""duration"":1246383,""updatedTime"":1777272949720,""firstVol"":2500.0,""highestVol"":85400.0,""firstVolDivLTGB"":1.9131696476400668E-5,""firstVolDivVol"":9.23657491545763E-4,""highestVolDivLTGB"":6.535387516338469E-4,""highestVolDivVol"":0.03144525561421164},{""code"":""603580.SH"",""time"":1777273200000,""openTime"":null,""duration"":0,""updatedTime"":1777273200000,""firstVol"":10300.0,""highestVol"":10300.0,""firstVolDivLTGB"":7.882258948277075E-5,""firstVolDivVol"":0.0036857705282210143,""highestVolDivLTGB"":7.882258948277075E-5,""highestVolDivVol"":0.0036857705282210143}]",1,新能源电池配件+轻型输送带+退市博弈,10300,203321.99999999997,0.36857705282210146,0.007882258948277076,8,2579488968.0,首板涨停,放量涨停,22,603580,,,,,,,,,,,,,1,0.0,0,0,0.36857705282210146,
603610.SH,麒盛科技,16.9,1.1976047904191576,涨停, 11:22:02, 11:22:02,"[{""code"":""603610.SH"",""time"":1777260122796,""openTime"":null,""duration"":7664176,""updatedTime"":1777273200000,""firstVol"":1.8800231E7,""highestVol"":1.8906631E7,""firstVolDivLTGB"":0.05325970896062714,""firstVolDivVol"":2.1693742355357597,""highestVolDivLTGB"":0.05356113254597621,""highestVolDivVol"":2.173950603088457}]",1,脑机接口+智能电动床+适老化补贴,6475931,108212807.01,67.81434630085344,1.834584906478559,0,5898489986.91,首板涨停,放量涨停,17,603610,传感器;智能家居;人民币贬值受益;脑机接口;人工智能;养老概念;三胎概念;鸿蒙概念;AI智能体;沪股通,5437615.25,9843636.0,1388788.0,0.883532,10.0,5965558394.9,1.746394,3.233532,,,,1,9843636.0,0,0,67.81434630085344,传感器;智能家居;人民币贬值受益;脑机接口;人工智能;养老概念;三胎概念;鸿蒙概念;AI智能体;沪股通
603626.SH,科森科技,25.16,5.008347245409012,涨停, 13:08:11, 13:12:16,"[{""code"":""603626.SH"",""time"":1777266491330,""openTime"":1777266706850,""duration"":215520,""updatedTime"":1777266706850,""firstVol"":4251000.0,""highestVol"":1.65312E7,""firstVolDivLTGB"":0.007661120197064701,""firstVolDivVol"":0.1195304519924118,""highestVolDivLTGB"":0.029792404187653724,""highestVolDivVol"":0.46012588831876944},{""code"":""603626.SH"",""time"":1777266736850,""openTime"":null,""duration"":6463150,""updatedTime"":1777273200000,""firstVol"":1.8807284E7,""highestVol"":1.9410784E7,""firstVolDivLTGB"":0.03389434563733987,""firstVolDivVol"":0.462108203236576,""highestVolDivLTGB"":0.03498196879399208,""highestVolDivVol"":0.4736419852874343}]",1,机器人+AI结构件+消费电子+储能,2608600,63571582.0,5.600203518858233,0.470119928159562,1,13522418045.3,首板涨停,放量涨停,17,603626,富士康概念;苹果概念;智能音箱;柔性屏(折叠屏);新型烟草(电子烟);AI PC;消费电子概念;智能穿戴;虚拟现实;无线耳机;特斯拉概念;华为概念;机器人概念;元宇宙;人民币贬值受益;海峡两岸;储能;固态电池;沪股通;融资融券,145525622.0,11768736.0,101301359.0,1.374214,20.0,13960773000.4,9.880592,8.1803,,5470837.0,,1,11768736.0,0,0,5.600203518858233,富士康概念;苹果概念;智能音箱;柔性屏(折叠屏);新型烟草(电子烟);AI PC;消费电子概念;智能穿戴;虚拟现实;无线耳机;特斯拉概念;华为概念;机器人概念;元宇宙;人民币贬值受益;海峡两岸;储能;固态电池;沪股通;融资融券
603657.SH,春光科技,29.33,7.830882352941172,涨停, 09:38:25, 09:38:25,"[{""code"":""603657.SH"",""time"":1777253905580,""openTime"":null,""duration"":13881392,""updatedTime"":1777273200000,""firstVol"":9361200.0,""highestVol"":9361200.0,""firstVolDivLTGB"":0.0692447410145939,""firstVolDivVol"":6.5008333333333335,""highestVolDivLTGB"":0.0692447410145939,""highestVolDivVol"":6.5008333333333335}]",1,机器人订单+清洁电器+小米客户,2242160,63565236.0,83.54920928291425,1.6585244254292384,0,3832637917.5,首板涨停,放量涨停,17,603657,家用电器;机器人概念;专精特新;小米概念,18974545.0,,18046171.0,2.442536,4.0,3965124166.5,5.888081,9.558823,2677825.0,1911848.0,,1,0.0,0,0,83.54920928291425,家用电器;机器人概念;专精特新;小米概念
603721.SH,*ST天择,24.63,3.3137583892617415,涨停, 13:29:21, 14:13:14,"[{""code"":""603721.SH"",""time"":1777267761941,""openTime"":1777268164490,""duration"":402549,""updatedTime"":1777268164490,""firstVol"":249100.0,""highestVol"":494300.0,""firstVolDivLTGB"":0.001916153846153846,""firstVolDivVol"":0.0954270850492459,""highestVolDivLTGB"":0.0038023076923076925,""highestVolDivVol"":0.1860249814652431},{""code"":""603721.SH"",""time"":1777270394198,""openTime"":null,""duration"":2805802,""updatedTime"":1777273200000,""firstVol"":156180.0,""highestVol"":251180.0,""firstVolDivLTGB"":0.0012013846153846154,""firstVolDivVol"":0.04221434768859012,""highestVolDivLTGB"":0.0019321538461538462,""highestVolDivVol"":0.06716779112148658}]",1,摘帽预期+扭亏+AI语料+长沙国资,189880,4393823.2,5.012552500072596,0.14606153846153846,1,3008200000.0,首板涨停,放量涨停,22,603721,,,,,,,,,,,,,1,0.0,0,0,5.012552500072596,
603726.SH,朗迪集团,24.85,10.004426737494475,涨停, 10:05:09, 10:59:16,"[{""code"":""603726.SH"",""time"":1777255509584,""openTime"":1777255540953,""duration"":31369,""updatedTime"":1777255540953,""firstVol"":8802400.0,""highestVol"":8816200.0,""firstVolDivLTGB"":0.047656223775920895,""firstVolDivVol"":3.3495947334373453,""highestVolDivLTGB"":0.04773093702322932,""highestVolDivVol"":3.30306095687685},{""code"":""603726.SH"",""time"":1777258756805,""openTime"":null,""duration"":9030167,""updatedTime"":1777273200000,""firstVol"":8176704.0,""highestVol"":8176704.0,""firstVolDivLTGB"":0.04426870348694305,""firstVolDivVol"":1.1835729128730264,""highestVolDivLTGB"":0.04426870348694305,""highestVolDivVol"":1.1835729128730264}]",1,机器人关节模组+先进封装+空调风叶,2337692,57553977.04,31.0619428576288,1.2656272501951749,1,4547466644.0,首板涨停,放量涨停,17,603726,空气能热泵;家用电器;先进封装;机器人概念;创投,20662995.0,8114393.5,21846165.0,1.278743,5.0,4589949070.0,4.217562,7.525453,,,1183170.0,1,8114393.5,0,0,31.0619428576288,空气能热泵;家用电器;先进封装;机器人概念;创投
603773.SH,沃格光电,69.35,-0.5592199598508756,涨停, 09:32:27, 09:41:52,"[{""code"":""603773.SH"",""time"":1777253547255,""openTime"":1777253584916,""duration"":37661,""updatedTime"":1777253584916,""firstVol"":41900.0,""highestVol"":41900.0,""firstVolDivLTGB"":1.865051854027795E-4,""firstVolDivVol"":0.011957984380418016,""highestVolDivLTGB"":1.865051854027795E-4,""highestVolDivVol"":0.011957984380418016},{""code"":""603773.SH"",""time"":1777253622628,""openTime"":1777253667167,""duration"":44539,""updatedTime"":1777253667167,""firstVol"":308725.0,""highestVol"":308725.0,""firstVolDivLTGB"":0.0013741960229945848,""firstVolDivVol"":0.05268155919327123,""highestVolDivLTGB"":0.0013741960229945848,""highestVolDivVol"":0.05268155919327123},{""code"":""603773.SH"",""time"":1777254112827,""openTime"":null,""duration"":13674145,""updatedTime"":1777273200000,""firstVol"":5672605.0,""highestVol"":5677005.0,""firstVolDivLTGB"":0.025249886569015133,""firstVolDivVol"":0.49773577190830426,""highestVolDivLTGB"":0.025269471839081296,""highestVolDivVol"":0.48641892482405136}]",1,玻璃基板+CPO+MicroLED+商业航天,946513,60699878.69,7.0676359362510235,0.4213116528666851,2,14407358134.29,13天7板,缩量涨停,17,603773,MicroLED概念;共封装光学(CPO);PET铜箔;MiniLED;先进封装;柔性屏(折叠屏);光刻机;OLED;存储芯片;6G概念;消费电子概念;钙钛矿电池;智能穿戴;汽车电子;芯片概念;商业航天;小米概念;卫星导航;华为概念;锂电池概念;沪股通,32748614.0,31142198.0,,1.126316,21.0,15580076198.55,12.165135,8.961858,27169462.0,130901652.0,,7,31142198.0,0,0,7.0676359362510235,MicroLED概念;共封装光学(CPO);PET铜箔;MiniLED;先进封装;柔性屏(折叠屏);光刻机;OLED;存储芯片;6G概念;消费电子概念;钙钛矿电池;智能穿戴;汽车电子;芯片概念;商业航天;小米概念;卫星导航;华为概念;锂电池概念;沪股通
603813.SH,*ST原尚,37.0,1.36986301369863,涨停, 13:12:36, 14:52:56,"[{""code"":""603813.SH"",""time"":1777266756350,""openTime"":1777271564886,""duration"":4808536,""updatedTime"":1777271564886,""firstVol"":310000.0,""highestVol"":329800.0,""firstVolDivLTGB"":0.0029519592439175356,""firstVolDivVol"":0.24535021764938664,""highestVolDivLTGB"":0.003140503737561301,""highestVolDivVol"":0.25791819817001643},{""code"":""603813.SH"",""time"":1777272162883,""openTime"":1777272755167,""duration"":592284,""updatedTime"":1777272755167,""firstVol"":89400.0,""highestVol"":107900.0,""firstVolDivLTGB"":8.513069561491216E-4,""firstVolDivVol"":0.05138817037420245,""highestVolDivLTGB"":0.001027472265866781,""highestVolDivVol"":0.06162193032552827},{""code"":""603813.SH"",""time"":1777272776691,""openTime"":null,""duration"":423309,""updatedTime"":1777273200000,""firstVol"":7500.0,""highestVol"":16100.0,""firstVolDivLTGB"":7.141836880445651E-5,""firstVolDivVol"":0.004029874805222718,""highestVolDivLTGB"":1.533114317002333E-4,""highestVolDivVol"":0.008594458976138366}]",1,申请撤销退市风险警示+氢能物流+供应链服务,14100,493359.0,0.7505589268604279,0.013426653335237824,2,3674474850.0,15天11板,放量涨停,22,603813,氢能源;ST板块;燃料电池;统一大市场;粤港澳大湾区;冷链物流;智能物流;数字经济,14145188.0,,1444884.0,0.698966,8.0,3885555000.0,1.049564,5.69863,,,,11,0.0,0,0,0.7505589268604279,氢能源;ST板块;燃料电池;统一大市场;粤港澳大湾区;冷链物流;智能物流;数字经济
603931.SH,格林达,38.82,-0.9441183975503891,涨停, 09:42:37, 09:42:37,"[{""code"":""603931.SH"",""time"":1777254157775,""openTime"":null,""duration"":13629197,""updatedTime"":1777273200000,""firstVol"":7505800.0,""highestVol"":7505800.0,""firstVolDivLTGB"":0.03761205117018889,""firstVolDivVol"":1.0932530680286328,""highestVolDivLTGB"":0.03761205117018889,""highestVolDivVol"":1.0932530680286328}]",1,半导体材料+光刻胶+显影液国产替代+客户拓展,984440,33933646.8,9.689943273219214,0.4933092762128055,0,6878777358.6,首板涨停,放量涨停,17,603931,光刻胶;OLED;芯片概念;沪股通,3140515.200000003,10126225.0,9157717.200000003,0.885688,4.0,7746856311.6,6.387274,3.291656,,52907356.0,6017202.0,1,10126225.0,0,0,9.689943273219214,光刻胶;OLED;芯片概念;沪股通
605006.SH,山东玻纤,11.69,-3.6273701566364487,涨停, 09:41:52, 09:41:52,"[{""code"":""605006.SH"",""time"":1777254112827,""openTime"":null,""duration"":13674145,""updatedTime"":1777273200000,""firstVol"":3.967828E7,""highestVol"":3.967828E7,""firstVolDivLTGB"":0.06612513543783055,""firstVolDivVol"":2.906416368052646,""highestVolDivLTGB"":0.06612513543783055,""highestVolDivVol"":2.906416368052646}]",1,玻纤涨价+风电纱+山东国资,7897685,89559747.9,34.38072930712754,1.3161747189402433,0,6804548561.16,首板涨停,缩量涨停,17,605006,,,,,,,,,,,,,1,0.0,0,0,34.38072930712754,
605118.SH,力鼎光电,48.32,-1.9480519480519498,涨停, 09:44:06, 09:44:06,"[{""code"":""605118.SH"",""time"":1777254246463,""openTime"":null,""duration"":13540509,""updatedTime"":1777273200000,""firstVol"":3662999.0,""highestVol"":3662999.0,""firstVolDivLTGB"":0.008958868193563457,""firstVolDivVol"":1.3566657938274838,""highestVolDivLTGB"":0.008958868193563457,""highestVolDivVol"":1.3566657938274838}]",1,年报增长+机器人+无人机,755700,35789952.0,19.183119464101267,0.18482715102777544,0,19364012160.0,首板涨停,放量涨停,17,605118,,,,,,,,,,,,,1,0.0,0,0,19.183119464101267,
605138.SH,盛泰集团,7.7,2.393617021276604,涨停, 09:30:16, 09:30:16,"[{""code"":""605138.SH"",""time"":1777253416201,""openTime"":null,""duration"":14370771,""updatedTime"":1777273200000,""firstVol"":2199900.0,""highestVol"":1.10368E7,""firstVolDivLTGB"":0.0039597064205729735,""firstVolDivVol"":1.0734361276471163,""highestVolDivLTGB"":0.019865670177089775,""highestVolDivVol"":1.3068697575361583}]",1,一季报高增+一带一路+智慧纺纱,2278600,16929998.0,26.17149785365233,0.4101362357342414,0,4127896178.13,首板涨停,放量涨停,17,605138,人民币贬值受益;农业种植;乡村振兴;回购增持再贷款概念;一带一路,4069075.0,,,1.134453,5.0,4277900480.7,2.936237,3.856382,1778624.0,,,1,0.0,0,0,26.17149785365233,人民币贬值受益;农业种植;乡村振兴;回购增持再贷款概念;一带一路
605287.SH,德才股份,55.32,-0.5572532806039947,涨停, 10:24:19, 13:52:46,"[{""code"":""605287.SH"",""time"":1777256659929,""openTime"":1777257647965,""duration"":988036,""updatedTime"":1777257647965,""firstVol"":5704100.0,""highestVol"":5704100.0,""firstVolDivLTGB"":0.04074357142857143,""firstVolDivVol"":1.25998983896976,""highestVolDivLTGB"":0.04074357142857143,""highestVolDivVol"":1.25998983896976},{""code"":""605287.SH"",""time"":1777258045335,""openTime"":1777258075397,""duration"":30062,""updatedTime"":1777258075397,""firstVol"":4908500.0,""highestVol"":4908500.0,""firstVolDivLTGB"":0.035060714285714285,""firstVolDivVol"":0.6946842537292309,""highestVolDivLTGB"":0.035060714285714285,""highestVolDivVol"":0.6946842537292309},{""code"":""605287.SH"",""time"":1777258150397,""openTime"":1777258165397,""duration"":15000,""updatedTime"":1777258165397,""firstVol"":122500.0,""highestVol"":122500.0,""firstVolDivLTGB"":8.75E-4,""firstVolDivVol"":0.015922945939973742,""highestVolDivLTGB"":8.75E-4,""highestVolDivVol"":0.015922945939973742},{""code"":""605287.SH"",""time"":1777258241022,""openTime"":1777269069592,""duration"":5415542,""updatedTime"":1777269069592,""firstVol"":4591400.0,""highestVol"":4712000.0,""firstVolDivLTGB"":0.03279571428571429,""firstVolDivVol"":0.5616254036598493,""highestVolDivLTGB"":0.03365714285714286,""highestVolDivVol"":0.5755114503816794},{""code"":""605287.SH"",""time"":1777269123129,""openTime"":1777269139945,""duration"":16816,""updatedTime"":1777269139945,""firstVol"":17100.0,""highestVol"":17100.0,""firstVolDivLTGB"":1.2214285714285715E-4,""firstVolDivVol"":0.0015784790717213813,""highestVolDivLTGB"":1.2214285714285715E-4,""highestVolDivVol"":0.0015784790717213813},{""code"":""605287.SH"",""time"":1777269166033,""openTime"":null,""duration"":4033967,""updatedTime"":1777273200000,""firstVol"":196400.0,""highestVol"":1729300.0,""firstVolDivLTGB"":0.0014028571428571428,""firstVolDivVol"":0.01806323659538157,""highestVolDivLTGB"":0.012352142857142857,""highestVolDivVol"":0.15874293732540962}]",1,AI漫剧+城市更新+扭亏为盈,878760,43305292.800000004,7.815261852093261,0.6276857142857143,5,6899200000.0,首板涨停,放量涨停,17,605287,,,,,,,,,,,,,1,0.0,0,0,7.815261852093261,
605289.SH,罗曼股份,150.05,-2.2602918186555487,涨停, 09:54:47, 09:58:26,"[{""code"":""605289.SH"",""time"":1777254887466,""openTime"":1777254960524,""duration"":73058,""updatedTime"":1777254960524,""firstVol"":67000.0,""highestVol"":67000.0,""firstVolDivLTGB"":6.184377523941386E-4,""firstVolDivVol"":0.024700688485608163,""highestVolDivLTGB"":6.184377523941386E-4,""highestVolDivVol"":0.024700688485608163},{""code"":""605289.SH"",""time"":1777255106976,""openTime"":null,""duration"":12679996,""updatedTime"":1777273200000,""firstVol"":1992900.0,""highestVol"":2036400.0,""firstVolDivLTGB"":0.018395292488750433,""firstVolDivVol"":0.6506844283370473,""highestVolDivLTGB"":0.01879681550709588,""highestVolDivVol"":0.653451526212346}]",1,AI算力+液冷服务器+年报扭亏,299599,42629941.71,8.171529597619012,0.2765422868351217,1,15415342875.0,首板涨停,缩量涨停,17,605289,,,,,,,,,,,,,1,0.0,0,0,8.171529597619012,
605336.SH,*ST帅电,16.68,-1.1848341232227446,涨停, 09:30:00, 09:30:00,"[{""code"":""605336.SH"",""time"":1777253400000,""openTime"":null,""duration"":14386972,""updatedTime"":1777273200000,""firstVol"":2127200.0,""highestVol"":2411550.0,""firstVolDivLTGB"":0.011597904068126236,""firstVolDivVol"":22.971922246220302,""highestVolDivLTGB"":0.013148235029846665,""highestVolDivVol"":5.382323401406093}]",2,退市保壳+集成灶+ST板块,1431060,23655421.8,237.4257557155656,0.7802414721574245,0,3031807798.5,2天2板,一字涨停||缩量涨停,22,605336,,,,,,,,,,,,,2,0.0,0,0,237.4257557155656,
688001.SH,华兴源创,52.91,-3.800000000000006,涨停, 13:27:28, 13:27:28,"[{""code"":""688001.SH"",""time"":1777267648505,""openTime"":null,""duration"":5551495,""updatedTime"":1777273200000,""firstVol"":7558678.0,""highestVol"":7558678.0,""firstVolDivLTGB"":0.01700528846505048,""firstVolDivVol"":0.29432636167954396,""highestVolDivLTGB"":0.01700528846505048,""highestVolDivVol"":0.29432636167954396}]",1,拟控股普赛斯+半导体测试+人形机器人,1301520,78950203.2,4.922965380832329,0.2928120901966257,0,27636510319.74,首板涨停,放量涨停,17,688001,MicroLED概念;OLED;智能音箱;苹果概念;无线耳机;消费电子概念;智能穿戴;芯片概念;汽车电子;5G;特斯拉概念;人形机器人;回购增持再贷款概念;沪股通;融资融券,66006148.0,237466023.0,28770054.0,1.038611,15.0,24105634042.49,5.111767,6.745454,7210216.0,,,1,237466023.0,0,0,4.922965380832329,MicroLED概念;OLED;智能音箱;苹果概念;无线耳机;消费电子概念;智能穿戴;芯片概念;汽车电子;5G;特斯拉概念;人形机器人;回购增持再贷款概念;沪股通;融资融券
688184.SH,ST帕瓦,13.02,-1.4383043149129544,涨停, 10:09:25, 10:09:25,"[{""code"":""688184.SH"",""time"":1777255765268,""openTime"":null,""duration"":12021704,""updatedTime"":1777273200000,""firstVol"":7156381.0,""highestVol"":7156381.0,""firstVolDivLTGB"":0.07121661901198989,""firstVolDivVol"":1.4940296276440057,""highestVolDivLTGB"":0.07121661901198989,""highestVolDivVol"":1.4940296276440057}]",1,扭亏为盈+三元前驱体+钠电布局,1205321,14692862.99,18.367224409193845,1.199473399252369,0,1224942795.66,首板涨停,放量涨停,22,688184,,,,,,,,,,,,,1,0.0,0,0,18.367224409193845,
