股票代码,股票简称,最新价,最新涨跌幅,涨停[20260430],首次涨停时间[20260430],最终涨停时间[20260430],涨停明细数据[20260430],连续涨停天数[20260430],涨停原因类别[20260430],涨停封单量[20260430],涨停封单额[20260430],涨停封单量占成交量比[20260430],涨停封单量占流通a股比[20260430],涨停开板次数[20260430],a股市值(不含限售股)[20260430],几天几板[20260430],涨停类型[20260430],market_code,code,所属概念,区间主力资金流向区间增长值[20260424-20260430],区间主力资金流向[20260424-20260430],量比[20260430],所属概念数量,区间主力买入金额[20260424-20260430],区间主力卖出金额[20260424-20260430],换手率[20260430],振幅[20260430],lbc,main,chg5,amt,volr,concepts
000007.SZ,全新好,15.51,10.0,涨停, 13:33:05, 13:33:05,"[{""code"":""000007.SZ"",""time"":1777527185075,""openTime"":null,""duration"":5214925,""updatedTime"":1777532400000,""firstVol"":1.3279952E7,""highestVol"":1.3279952E7,""firstVolDivLTGB"":0.038331727455214036,""firstVolDivVol"":1.329267841031003,""highestVolDivLTGB"":0.038331727455214036,""highestVolDivVol"":1.329267841031003}]",1,汽车销售+医药器械+物业租赁,2615902,40572640.019999996,22.562012496511212,0.7550632902404263,0,5373409162.44,首板涨停,放量涨停,33,000007,粤港澳大湾区;物业管理,11447231.0,20751567.0,1.715675,2.0,77177162.0,56425595.0,3.346613,10.141843,1,11447231.0,0,0,22.562012496511212,粤港澳大湾区;物业管理
000066.SZ,中国长城,19.82,9.988901220865708,涨停, 10:16:57, 10:16:57,"[{""code"":""000066.SZ"",""time"":1777515417586,""openTime"":null,""duration"":11566058,""updatedTime"":1777532400000,""firstVol"":2.496776E8,""highestVol"":2.530442E8,""firstVolDivLTGB"":0.07740621368132772,""firstVolDivVol"":0.6706401024234788,""highestVolDivLTGB"":0.07844994271020159,""highestVolDivVol"":0.6764074602997459}]",1,AI服务器电源+国产算力+信创+CPU+央企,27388551,542841080.82,6.3462327411279755,0.8491126280963699,0,63930397789.16,首板涨停,放量涨停,33,000066,AI PC;中国AI 50;东数西算(算力);国产操作系统;数据安全;网络安全;信创;华为鲲鹏;数据中心;百度概念;量子科技;区块链;智慧城市;液冷服务器;车联网(车路协同);华为概念;智能电网;5G;DeepSeek概念;人工智能;数字经济;芯片概念;消费电子概念;粤港澳大湾区;商业航天;军工;卫星导航;海工装备;汽车电子;军民融合;锂电池概念;央企国企改革;国企改革;钠离子电池;深股通;中字头股票;融资融券,1323707490.0,3990844370.0,1.3686,37.0,9634730450.0,5643886080.0,13.37979,7.935627,1,1323707490.0,0,0,6.3462327411279755,AI PC;中国AI 50;东数西算(算力);国产操作系统;数据安全;网络安全;信创;华为鲲鹏;数据中心;百度概念;量子科技;区块链;智慧城市;液冷服务器;车联网(车路协同);华为概念;智能电网;5G;DeepSeek概念;人工智能;数字经济;芯片概念;消费电子概念;粤港澳大湾区;商业航天;军工;卫星导航;海工装备;汽车电子;军民融合;锂电池概念;央企国企改革;国企改革;钠离子电池;深股通;中字头股票;融资融券
000402.SZ,金融街,3.17,10.069444444444446,涨停, 09:32:38, 09:34:09,"[{""code"":""000402.SZ"",""time"":1777512758522,""openTime"":1777512773522,""duration"":15000,""updatedTime"":1777512773522,""firstVol"":1807300.0,""highestVol"":1807300.0,""firstVolDivLTGB"":6.047203965565037E-4,""firstVolDivVol"":0.021789639925024733,""highestVolDivLTGB"":6.047203965565037E-4,""highestVolDivVol"":0.021789639925024733},{""code"":""000402.SZ"",""time"":1777512849642,""openTime"":null,""duration"":14134002,""updatedTime"":1777532400000,""firstVol"":5.17136E7,""highestVol"":5.24352E7,""firstVolDivLTGB"":0.017303308083530356,""firstVolDivVol"":0.5367544447330715,""highestVolDivLTGB"":0.01754475457174768,""highestVolDivVol"":0.5400129868328271}]",2,一季度扭亏为盈+房地产+北京国资,12794394,40558228.98,10.441333087201626,0.4280988775178527,1,9474033011.99,2天2板,放量涨停,33,000402,特色小镇;物业管理;装配式建筑;参股券商;京津冀一体化;国企改革;碳交易;碳中和;证金持股;深股通;融资融券,31455341.7,887128.6000000015,4.258956,11.0,174595034.3,173707905.7,4.10004,5.208333,2,31455341.7,0,0,10.441333087201626,特色小镇;物业管理;装配式建筑;参股券商;京津冀一体化;国企改革;碳交易;碳中和;证金持股;深股通;融资融券
000553.SZ,安道麦A,6.82,10.000000000000002,涨停, 09:30:00, 09:30:00,"[{""code"":""000553.SZ"",""time"":1777512600000,""openTime"":null,""duration"":14383644,""updatedTime"":1777532400000,""firstVol"":1.81217E7,""highestVol"":1.81217E7,""firstVolDivLTGB"":0.0083238865433167,""firstVolDivVol"":10.628563049853373,""highestVolDivLTGB"":0.0083238865433167,""highestVolDivVol"":10.628563049853373}]",1,一季报大增+草甘膦+央企,2700713,18418862.66,22.401054330029886,0.12405253700293281,0,14847630774.02,首板涨停,一字涨停||放量涨停,33,000553,,,,,,,,,,1,0.0,0,0,22.401054330029886,
000567.SZ,海德股份,6.67,10.06600660066007,涨停, 09:58:00, 14:30:53,"[{""code"":""000567.SZ"",""time"":1777514280047,""openTime"":1777518927368,""duration"":4647321,""updatedTime"":1777518927368,""firstVol"":4.7418812E7,""highestVol"":4.7418812E7,""firstVolDivLTGB"":0.02433556204339601,""firstVolDivVol"":0.579622445601798,""highestVolDivLTGB"":0.02433556204339601,""highestVolDivVol"":0.579622445601798},{""code"":""000567.SZ"",""time"":1777529866034,""openTime"":1777530127875,""duration"":261841,""updatedTime"":1777530127875,""firstVol"":1.4475649E7,""highestVol"":1.4629649E7,""firstVolDivLTGB"":0.007428972584929446,""firstVolDivVol"":0.10223555654682913,""highestVolDivLTGB"":0.007508006124501946,""highestVolDivVol"":0.10319332092538486},{""code"":""000567.SZ"",""time"":1777530145740,""openTime"":1777530371387,""duration"":225647,""updatedTime"":1777530371387,""firstVol"":2255121.0,""highestVol"":2867416.0,""firstVolDivLTGB"":0.0011573389272355717,""firstVolDivVol"":0.015203458894581096,""highestVolDivLTGB"":0.0014715716617326139,""highestVolDivVol"":0.019185266996152195},{""code"":""000567.SZ"",""time"":1777530515549,""openTime"":1777530539645,""duration"":24096,""updatedTime"":1777530539645,""firstVol"":220305.0,""highestVol"":220305.0,""firstVolDivLTGB"":1.1306158399688204E-4,""firstVolDivVol"":0.0014471170214212469,""highestVolDivLTGB"":1.1306158399688204E-4,""highestVolDivVol"":0.0014471170214212469},{""code"":""000567.SZ"",""time"":1777530578535,""openTime"":1777530603947,""duration"":25412,""updatedTime"":1777530603947,""firstVol"":20800.0,""highestVol"":20800.0,""firstVolDivLTGB"":1.0674659890311824E-5,""firstVolDivVol"":1.3613484889817167E-4,""highestVolDivLTGB"":1.0674659890311824E-5,""highestVolDivVol"":1.3613484889817167E-4},{""code"":""000567.SZ"",""time"":1777530653259,""openTime"":null,""duration"":1746741,""updatedTime"":1777532400000,""firstVol"":3083451.0,""highestVol"":3283451.0,""firstVolDivLTGB"":0.0015824418612231676,""firstVolDivVol"":0.020123834523650793,""highestVolDivLTGB"":0.001685082821706935,""highestVolDivVol"":0.021392061188918596}]",2,一季报大增+困境资管+海南自贸区,1952091,13020446.97,1.2510204922600239,0.10018224759585911,5,12996760686.11,2天2板,放量涨停,33,000567,海南自贸区;化债概念(AMC概念);钒电池;融资融券;深股通,55015244.0,109230605.8,7.733333,5.0,350558513.0,241327907.2,8.008042,7.920792,2,55015244.0,0,0,1.2510204922600239,海南自贸区;化债概念(AMC概念);钒电池;融资融券;深股通
000609.SZ,*ST中迪,14.42,5.0254916241806225,涨停, 09:30:00, 09:30:00,"[{""code"":""000609.SZ"",""time"":1777512600000,""openTime"":null,""duration"":14383644,""updatedTime"":1777532400000,""firstVol"":2.09794E7,""highestVol"":2.09794E7,""firstVolDivLTGB"":0.07207972429658346,""firstVolDivVol"":30.631333041319902,""highestVolDivLTGB"":0.07207972429658346,""highestVolDivVol"":30.631333041319902}]",8,半导体资产注入+ST博弈+房地产,7218500,104090770.0,245.80311233697688,2.4800875612976907,0,4197060282.24,11天9板,一字涨停||缩量涨停,33,000609,,,,,,,,,,9,0.0,0,0,245.80311233697688,
000628.SZ,高新发展,66.18,10.00664893617023,涨停, 10:52:06, 10:52:06,"[{""code"":""000628.SZ"",""time"":1777517526527,""openTime"":null,""duration"":9457117,""updatedTime"":1777532400000,""firstVol"":1.5662924E7,""highestVol"":1.5915324E7,""firstVolDivLTGB"":0.08147648402634675,""firstVolDivVol"":0.9779663969540098,""highestVolDivLTGB"":0.08278943584608678,""highestVolDivVol"":0.9877251505140845}]",1,功率半导体+华鲲振宇并购预期+成都国资,1611293,106635370.74000001,8.640842128881511,0.8381735643757469,0,12722349555.3,首板涨停,放量涨停,33,000628,智慧政务;汽车芯片;数据要素;芯片概念;智慧城市;物联网;数字孪生;2025年报预增;新能源汽车;创投;储能;虚拟电厂;新型城镇化;PPP概念;西部大开发;国企改革;融资融券;深股通,75748190.0,125745430.0,1.108865,18.0,928693490.0,802948060.0,9.700137,13.763297,1,75748190.0,0,0,8.640842128881511,智慧政务;汽车芯片;数据要素;芯片概念;智慧城市;物联网;数字孪生;2025年报预增;新能源汽车;创投;储能;虚拟电厂;新型城镇化;PPP概念;西部大开发;国企改革;融资融券;深股通
000783.SZ,长江证券,7.99,10.055096418732788,涨停, 09:37:48, 10:23:38,"[{""code"":""000783.SZ"",""time"":1777513068320,""openTime"":1777515719510,""duration"":2651190,""updatedTime"":1777515719510,""firstVol"":1.298377E8,""highestVol"":1.611889E8,""firstVolDivLTGB"":0.023478478714635573,""firstVolDivVol"":1.1060485040846404,""highestVolDivLTGB"":0.029147698686017406,""highestVolDivVol"":1.3446370820687354},{""code"":""000783.SZ"",""time"":1777515818723,""openTime"":null,""duration"":11164921,""updatedTime"":1777532400000,""firstVol"":8.3932006E7,""highestVol"":8.3932006E7,""firstVolDivLTGB"":0.0151773777288697,""firstVolDivVol"":0.3506637760819012,""highestVolDivLTGB"":0.0151773777288697,""highestVolDivVol"":0.3506637760819012}]",1,一季报大增+湖北国资+证券,10692021,85429247.79,3.6104293103692737,0.19334321808298865,1,44185282854.52,首板涨停,放量涨停,33,000783,,,,,,,,,,1,0.0,0,0,3.6104293103692737,
000790.SZ,华神科技,4.57,10.120481927710841,涨停, 09:49:37, 09:49:37,"[{""code"":""000790.SZ"",""time"":1777513777557,""openTime"":null,""duration"":13206087,""updatedTime"":1777532400000,""firstVol"":7.4058983E7,""highestVol"":7.4058983E7,""firstVolDivLTGB"":0.11894835317823105,""firstVolDivVol"":2.1266740681071123,""highestVolDivLTGB"":0.11894835317823105,""highestVolDivVol"":2.1266740681071123}]",1,一季度扭亏+中药大健康+机构新进,14015732,64051895.24,30.057712726881793,2.2511087412413358,0,2845348785.98,首板涨停,放量涨停,33,000790,流感;医药电商;合成生物;创新药;医美概念;眼科医疗;装配式建筑;医疗器械概念;西部大开发;氟化工概念;锂电池概念;融资融券,5860071.6,39206497.6,2.79225,12.0,91233637.2,52027139.6,7.489288,7.710843,1,5860071.6,0,0,30.057712726881793,流感;医药电商;合成生物;创新药;医美概念;眼科医疗;装配式建筑;医疗器械概念;西部大开发;氟化工概念;锂电池概念;融资融券
000833.SZ,粤桂股份,31.72,9.986130374479885,涨停, 13:41:43, 13:41:43,"[{""code"":""000833.SZ"",""time"":1777527703438,""openTime"":null,""duration"":4696562,""updatedTime"":1777532400000,""firstVol"":2.9545671E7,""highestVol"":3.1685571E7,""firstVolDivLTGB"":0.06512131158083037,""firstVolDivVol"":0.4918315452373618,""highestVolDivLTGB"":0.06983784330731642,""highestVolDivVol"":0.5256368555953023}]",1,硫铁矿涨价+新能源材料+广东国资,3332451,105705345.72,5.11236279547341,0.7345021201205745,0,14391428264.72,首板涨停,放量涨停,33,000833,化肥;磷化工;土地流转;锂电池概念;农业种植;西部大开发;2026一季报预增;广东自贸区;国企改革;TOPCON电池;乡村振兴;光伏概念;粤港澳大湾区;2025年报预增;融资融券;深股通,136673993.0,478009211.0,1.291146,16.0,1492821043.0,1014811832.0,14.367175,9.674063,1,136673993.0,0,0,5.11236279547341,化肥;磷化工;土地流转;锂电池概念;农业种植;西部大开发;2026一季报预增;广东自贸区;国企改革;TOPCON电池;乡村振兴;光伏概念;粤港澳大湾区;2025年报预增;融资融券;深股通
000838.SZ,*ST发展,1.95,4.838709677419347,涨停, 09:30:15, 09:30:15,"[{""code"":""000838.SZ"",""time"":1777512615914,""openTime"":null,""duration"":14367730,""updatedTime"":1777532400000,""firstVol"":1.83684E7,""highestVol"":2.12088E7,""firstVolDivLTGB"":0.017431196800355615,""firstVolDivVol"":1.9376358151015844,""highestVolDivLTGB"":0.020126672257756918,""highestVolDivVol"":2.090587388737198}]",1,江西中久拟入主+房地产+ST板块,10902299,21259483.05,64.09836353757997,1.0346035552651305,0,2054843417.25,4天3板,缩量涨停,33,000838,,,,,,,,,,3,0.0,0,0,64.09836353757997,
000980.SZ,众泰汽车,2.52,10.043668122270741,涨停, 10:06:58, 10:06:58,"[{""code"":""000980.SZ"",""time"":1777514818879,""openTime"":null,""duration"":12164765,""updatedTime"":1777532400000,""firstVol"":2.080643E8,""highestVol"":2.262571E8,""firstVolDivLTGB"":0.04126212416258144,""firstVolDivVol"":0.7671088542795391,""highestVolDivLTGB"":0.0448700163981308,""highestVolDivVol"":0.8272261886803325}]",2,整车复产+海外布局+减亏,30150330,75978831.6,9.828130245024601,0.5979241321085857,0,12707102376.36,2天2板,放量涨停,33,000980,百度概念;新能源汽车;中俄贸易概念;一带一路;深股通;融资融券,122686033.0,82633759.0,1.618509,6.0,576844985.0,494211226.0,6.083803,9.606986,2,122686033.0,0,0,9.828130245024601,百度概念;新能源汽车;中俄贸易概念;一带一路;深股通;融资融券
001215.SZ,千味央厨,46.86,9.999999999999995,涨停, 14:22:25, 14:22:25,"[{""code"":""001215.SZ"",""time"":1777530145740,""openTime"":null,""duration"":2254260,""updatedTime"":1777532400000,""firstVol"":6075800.0,""highestVol"":6075800.0,""firstVolDivLTGB"":0.06270069190365216,""firstVolDivVol"":0.6791980370128164,""highestVolDivLTGB"":0.06270069190365216,""highestVolDivVol"":0.6791980370128164}]",1,一季报增长+烘焙新品+海外建厂+股价波动,1672201,78359338.86,17.088648665993762,1.725668384442856,0,4540810944.12,首板涨停,放量涨停,33,001215,预制菜;三胎概念;海峡两岸;回购增持再贷款概念,3042483.0,110269834.0,1.020484,4.0,403468435.0,293198601.0,10.098331,11.877934,1,3042483.0,0,0,17.088648665993762,预制菜;三胎概念;海峡两岸;回购增持再贷款概念
001218.SZ,丽臣实业,27.63,9.992038216560502,涨停, 09:30:00, 09:30:00,"[{""code"":""001218.SZ"",""time"":1777512600000,""openTime"":null,""duration"":14383644,""updatedTime"":1777532400000,""firstVol"":675412.0,""highestVol"":2632038.0,""firstVolDivLTGB"":0.005720864870304098,""firstVolDivVol"":1.264371344919766,""highestVolDivLTGB"":0.02229384987460314,""highestVolDivVol"":1.2841327009038563}]",1,一季报高增+工业清洗剂+3C电子,1671910,46194873.3,66.8793426910784,1.4161387694192764,0,3262030127.1,首板涨停,一字涨停||放量涨停,33,001218,,,,,,,,,,1,0.0,0,0,66.8793426910784,
001268.SZ,联合精密,38.41,9.994272623138587,涨停, 13:50:48, 13:50:48,"[{""code"":""001268.SZ"",""time"":1777528248784,""openTime"":null,""duration"":4151216,""updatedTime"":1777532400000,""firstVol"":8046800.0,""highestVol"":8046800.0,""firstVolDivLTGB"":0.11932970717419963,""firstVolDivVol"":2.042853516120843,""highestVolDivLTGB"":0.11932970717419963,""highestVolDivVol"":2.042853516120843}]",1,成飞概念+航空收购+精密零部件,2645400,101609813.99999999,55.43936123394179,3.922985626070335,0,2590114358.94,首板涨停,放量涨停,33,001268,,,,,,,,,,1,0.0,0,0,55.43936123394179,
001270.SZ,*ST铖昌,140.35,4.997381611431142,涨停, 10:27:59, 10:27:59,"[{""code"":""001270.SZ"",""time"":1777516079574,""openTime"":null,""duration"":10904070,""updatedTime"":1777532400000,""firstVol"":1305890.0,""highestVol"":1522790.0,""firstVolDivLTGB"":0.006417163720564488,""firstVolDivVol"":0.24074101385207006,""highestVolDivLTGB"":0.0074830136857150275,""highestVolDivVol"":0.2732265635092655}]",1,摘帽+T/R芯片+商业航天,831390,116685586.5,14.329961942582942,0.40854633588128475,0,28561163386.35,首板涨停,缩量涨停,33,001270,,,,,,,,,,1,0.0,0,0,14.329961942582942,
001316.SZ,润贝航科,51.9,10.004239084357776,涨停, 09:30:51, 09:33:08,"[{""code"":""001316.SZ"",""time"":1777512651711,""openTime"":1777512666711,""duration"":15000,""updatedTime"":1777512666711,""firstVol"":62760.0,""highestVol"":62760.0,""firstVolDivLTGB"":5.63923784568355E-4,""firstVolDivVol"":0.06511454183266932,""highestVolDivLTGB"":5.63923784568355E-4,""highestVolDivVol"":0.06511454183266932},{""code"":""001316.SZ"",""time"":1777512788522,""openTime"":null,""duration"":14195122,""updatedTime"":1777532400000,""firstVol"":6192800.0,""highestVol"":6404800.0,""firstVolDivLTGB"":0.05564479307002723,""firstVolDivVol"":2.931863803355679,""highestVolDivLTGB"":0.05754969814218292,""highestVolDivVol"":2.976844492781914}]",1,一季报增长+可转债受理+商业航天,1824100,94670790.0,66.02264336697023,1.6390270481694336,1,5776035856.5,首板涨停,放量涨停,33,001316,大飞机;航空发动机;商业航天;低空经济;海峡两岸;AI眼镜;2025年报预增;消毒剂,18683828.0,14529403.0,1.238562,8.0,53515483.0,38986080.0,2.482522,2.797795,1,18683828.0,0,0,66.02264336697023,大飞机;航空发动机;商业航天;低空经济;海峡两岸;AI眼镜;2025年报预增;消毒剂
002081.SZ,金螳螂,5.9,10.074626865671641,涨停, 10:24:23, 13:34:56,"[{""code"":""002081.SZ"",""time"":1777515863577,""openTime"":1777515887347,""duration"":23770,""updatedTime"":1777515887347,""firstVol"":2958507.0,""highestVol"":2958507.0,""firstVolDivLTGB"":0.0011188482271634057,""firstVolDivVol"":0.00719202460933129,""highestVolDivLTGB"":0.0011188482271634057,""highestVolDivVol"":0.00719202460933129},{""code"":""002081.SZ"",""time"":1777527296567,""openTime"":null,""duration"":5103433,""updatedTime"":1777532400000,""firstVol"":2.9706015E7,""highestVol"":3.1565165E7,""firstVolDivLTGB"":0.01123422125377413,""firstVolDivVol"":0.0528921510071039,""highestVolDivLTGB"":0.011937314632133838,""highestVolDivVol"":0.05599136788440618}]",3,半导体洁净室+海外EPC+城市更新,14713622,86810369.80000001,2.555812664068598,0.5564397816145942,1,15601035847.6,10天8板,放量涨停,33,002081,新型城镇化;装配式建筑;PPP概念;光伏建筑一体化;长三角一体化;一带一路;深股通;融资融券;第三代半导体;芯片概念;智能家居;人工智能;数据中心;数字孪生,220532640.0,662292882.0,1.454351,14.0,2490435545.0,1828142663.0,21.77154,15.485074,8,220532640.0,0,0,2.555812664068598,新型城镇化;装配式建筑;PPP概念;光伏建筑一体化;长三角一体化;一带一路;深股通;融资融券;第三代半导体;芯片概念;智能家居;人工智能;数据中心;数字孪生
002149.SZ,西部材料,63.51,9.993072393488042,涨停, 10:29:30, 10:58:01,"[{""code"":""002149.SZ"",""time"":1777516170951,""openTime"":1777517846423,""duration"":1675472,""updatedTime"":1777517846423,""firstVol"":2.7443774E7,""highestVol"":2.8318674E7,""firstVolDivLTGB"":0.056221196412071524,""firstVolDivVol"":0.47604140248253024,""highestVolDivLTGB"":0.05801351275824612,""highestVolDivVol"":0.4787119975188304},{""code"":""002149.SZ"",""time"":1777517881310,""openTime"":null,""duration"":9102334,""updatedTime"":1777532400000,""firstVol"":2.2733573E7,""highestVol"":2.2758073E7,""firstVolDivLTGB"":0.046571899068297465,""firstVolDivVol"":0.322224788654186,""highestVolDivLTGB"":0.04662208966205821,""highestVolDivVol"":0.3219769456870861}]",1,商业航天+稀有金属+国企+章建平新进,2722797,172924837.47,3.562690207768738,0.5577910127346155,1,31001725291.74,首板涨停,放量涨停,33,002149,,,,,,,,,,1,0.0,0,0,3.562690207768738,
002158.SZ,汉钟精机,27.61,9.999999999999991,涨停, 13:33:05, 13:33:05,"[{""code"":""002158.SZ"",""time"":1777527185075,""openTime"":null,""duration"":5214925,""updatedTime"":1777532400000,""firstVol"":2.39077E7,""highestVol"":2.39077E7,""firstVolDivLTGB"":0.04480732107886828,""firstVolDivVol"":1.8341826802280865,""highestVolDivLTGB"":0.04480732107886828,""highestVolDivVol"":1.8341826802280865}]",1,半导体真空泵+数据中心压缩机+光伏真空泵,3841300,106058293.0,24.94508580900414,0.7199285688721906,0,14731780010.64,首板涨停,放量涨停,33,002158,第三代半导体;芯片概念;专精特新;光伏概念;数据中心;燃料电池;空气能热泵;工业互联网;海峡两岸;氢能源;雄安新区;冷链物流;深股通;融资融券,54275984.0,39125550.8,2.166866,14.0,154926931.0,115801380.2,2.886053,10.278884,1,54275984.0,0,0,24.94508580900414,第三代半导体;芯片概念;专精特新;光伏概念;数据中心;燃料电池;空气能热泵;工业互联网;海峡两岸;氢能源;雄安新区;冷链物流;深股通;融资融券
002181.SZ,粤传媒,16.49,10.00667111407604,涨停, 09:54:17, 09:54:17,"[{""code"":""002181.SZ"",""time"":1777514057824,""openTime"":null,""duration"":12925820,""updatedTime"":1777532400000,""firstVol"":6.1182187E7,""highestVol"":6.1182187E7,""firstVolDivLTGB"":0.05392700404798749,""firstVolDivVol"":0.9215042731839883,""highestVolDivLTGB"":0.05392700404798749,""highestVolDivVol"":0.9215042731839883}]",1,AI应用+世界杯+广州国资,7014040,115661519.6,9.31239284552614,0.6182292298128312,0,18708516844.96,首板涨停,缩量涨停,33,002181,短剧游戏;文化传媒概念;足球概念;网红经济;IP经济(谷子经济);虚拟数字人;广东自贸区;AIGC概念;体育产业;旅游概念;职业教育;AI应用;智慧政务;独角兽概念;数字经济;互联网金融;人工智能;粤港澳大湾区;创投;国企改革;参股券商;融资融券;深股通,100877266.0,352016177.0,0.813045,23.0,1140567003.0,788550826.0,6.638779,9.40627,1,100877266.0,0,0,9.31239284552614,短剧游戏;文化传媒概念;足球概念;网红经济;IP经济(谷子经济);虚拟数字人;广东自贸区;AIGC概念;体育产业;旅游概念;职业教育;AI应用;智慧政务;独角兽概念;数字经济;互联网金融;人工智能;粤港澳大湾区;创投;国企改革;参股券商;融资融券;深股通
002192.SZ,融捷股份,109.22,10.001007150770462,涨停, 09:38:07, 10:44:14,"[{""code"":""002192.SZ"",""time"":1777513087977,""openTime"":1777515545592,""duration"":2457615,""updatedTime"":1777515545592,""firstVol"":1211200.0,""highestVol"":3961000.0,""firstVolDivLTGB"":0.004674324072941098,""firstVolDivVol"":0.08013816688045446,""highestVolDivLTGB"":0.015286490796664208,""highestVolDivVol"":0.2312174224808713},{""code"":""002192.SZ"",""time"":1777516146716,""openTime"":1777517018874,""duration"":872158,""updatedTime"":1777517018874,""firstVol"":2990200.0,""highestVol"":3004800.0,""firstVolDivLTGB"":0.01153993051759286,""firstVolDivVol"":0.10468230118878583,""highestVolDivLTGB"":0.011596275573293768,""highestVolDivVol"":0.10509445437535585},{""code"":""002192.SZ"",""time"":1777517054833,""openTime"":null,""duration"":9928811,""updatedTime"":1777532400000,""firstVol"":1473500.0,""highestVol"":2943443.0,""firstVolDivLTGB"":0.005686605450362209,""firstVolDivVol"":0.04905112128832645,""highestVolDivLTGB"":0.011359483547085505,""highestVolDivVol"":0.09276795274292902}]",2,一季报大增+锂矿+固态电池,627182,68500818.04,1.852851591486257,0.2420452378397741,2,28300832791.16,2天2板,缩量涨停,33,002192,,,,,,,,,,2,0.0,0,0,1.852851591486257,
002207.SZ,*ST准油,6.87,5.045871559633029,涨停, 09:31:06, 10:16:57,"[{""code"":""002207.SZ"",""time"":1777512666711,""openTime"":1777512864642,""duration"":197931,""updatedTime"":1777512864642,""firstVol"":5081000.0,""highestVol"":7948733.0,""firstVolDivLTGB"":0.01948147304628355,""firstVolDivVol"":0.4438717567921726,""highestVolDivLTGB"":0.030476880081008573,""highestVolDivVol"":0.6509396685836825},{""code"":""002207.SZ"",""time"":1777512974607,""openTime"":1777513185534,""duration"":210927,""updatedTime"":1777513185534,""firstVol"":941100.0,""highestVol"":4209600.0,""firstVolDivLTGB"":0.00360834762524256,""firstVolDivVol"":0.04171992854725233,""highestVolDivLTGB"":0.01614036782830845,""highestVolDivVol"":0.18351467483101205},{""code"":""002207.SZ"",""time"":1777515417586,""openTime"":null,""duration"":11566058,""updatedTime"":1777532400000,""firstVol"":4711100.0,""highestVol"":5698900.0,""firstVolDivLTGB"":0.018063209539135292,""firstVolDivVol"":0.1284390138241448,""highestVolDivLTGB"":0.021850613411427928,""highestVolDivVol"":0.15374606472366972}]",1,ST板块+油气服务+新疆国资,3468946,23831659.02,8.959466859774723,1.3300566423541258,2,1791777753.0,首板涨停,放量涨停,33,002207,,,,,,,,,,1,0.0,0,0,8.959466859774723,
002235.SZ,安妮股份,11.2,10.019646365422393,涨停, 09:45:57, 13:25:29,"[{""code"":""002235.SZ"",""time"":1777513557879,""openTime"":1777516789696,""duration"":3231817,""updatedTime"":1777516789696,""firstVol"":7.276905E7,""highestVol"":7.365775E7,""firstVolDivLTGB"":0.13145213556437405,""firstVolDivVol"":1.6672811270866748,""highestVolDivLTGB"":0.13305750917961376,""highestVolDivVol"":1.66089083967722},{""code"":""002235.SZ"",""time"":1777526729771,""openTime"":null,""duration"":5670229,""updatedTime"":1777532400000,""firstVol"":5.05571E7,""highestVol"":5.05571E7,""firstVolDivLTGB"":0.09132782086534888,""firstVolDivVol"":0.5026753986869119,""highestVolDivLTGB"":0.09132782086534888,""highestVolDivVol"":0.5026753986869119}]",1,防伪溯源+控制权变更,8709127,97542222.39999999,8.217428070081514,1.5732421174267774,1,6200076982.4,首板涨停,放量涨停,33,002235,知识产权保护;数据确权;NFT概念;Web3.0;文化传媒概念;体育产业;区块链;数据要素;网络安全;独角兽概念;蚂蚁集团概念;海峡两岸;福建自贸区;物业管理;比亚迪概念;股权转让(并购重组);融资融券,43030429.0,167243215.0,2.56584,17.0,562458763.0,395215548.0,19.145188,9.72495,1,43030429.0,0,0,8.217428070081514,知识产权保护;数据确权;NFT概念;Web3.0;文化传媒概念;体育产业;区块链;数据要素;网络安全;独角兽概念;蚂蚁集团概念;海峡两岸;福建自贸区;物业管理;比亚迪概念;股权转让(并购重组);融资融券
002240.SZ,盛新锂能,60.09,9.994508511806702,涨停, 09:55:17, 14:30:53,"[{""code"":""002240.SZ"",""time"":1777514117784,""openTime"":1777514780543,""duration"":662759,""updatedTime"":1777514780543,""firstVol"":8425700.0,""highestVol"":1.51253E7,""firstVolDivLTGB"":0.009229509804157616,""firstVolDivVol"":0.2083203787778111,""highestVolDivLTGB"":0.016568250073088906,""highestVolDivVol"":0.3539069085353049},{""code"":""002240.SZ"",""time"":1777530653259,""openTime"":null,""duration"":1746741,""updatedTime"":1777532400000,""firstVol"":1.0986883E7,""highestVol"":1.0986883E7,""firstVolDivLTGB"":0.012035029061755421,""firstVolDivVol"":0.12797570264499136,""highestVolDivLTGB"":0.012035029061755421,""highestVolDivVol"":0.12797570264499136}]",1,一季报增长+锂矿资源+固态电池+津巴布韦出口,2603653,156453508.77,2.9275563733716528,0.285204088563851,1,54856685104.98,首板涨停,放量涨停,33,002240,,,,,,,,,,1,0.0,0,0,2.9275563733716528,
