股票代码,股票简称,最新价,最新涨跌幅,涨停[20260429],首次涨停时间[20260429],最终涨停时间[20260429],涨停明细数据[20260429],连续涨停天数[20260429],涨停原因类别[20260429],涨停封单量[20260429],涨停封单额[20260429],涨停封单量占成交量比[20260429],涨停封单量占流通a股比[20260429],涨停开板次数[20260429],a股市值(不含限售股)[20260429],几天几板[20260429],涨停类型[20260429],market_code,code,所属概念,主力资金流向区间增长值[20260424-20260430],主力资金流向[20260427],主力资金流向[20260428],主力资金流向[20260429],主力资金流向[20260430],量比[20260430],所属概念数量,a股市值(不含限售股)[20260430],换手率[20260430],振幅[20260430],主力资金流向[20260424],lbc,main,chg5,amt,volr,concepts
002805.SZ,丰元股份,22.85,10.014443909484843,涨停, 09:32:27, 09:58:44,"[{""code"":""002805.SZ"",""time"":1777426347341,""openTime"":1777427066870,""duration"":719529,""updatedTime"":1777427066870,""firstVol"":2.548699E7,""highestVol"":2.606871E7,""firstVolDivLTGB"":0.0914117279596525,""firstVolDivVol"":2.55034831025224,""highestVolDivLTGB"":0.09349812695728575,""highestVolDivVol"":2.522661286787365},{""code"":""002805.SZ"",""time"":1777427099768,""openTime"":1777427909381,""duration"":809613,""updatedTime"":1777427909381,""firstVol"":118380.0,""highestVol"":6900300.0,""firstVolDivLTGB"":4.245821242862991E-4,""firstVolDivVol"":0.006431350655894,""highestVolDivLTGB"":0.024748640245081513,""highestVolDivVol"":0.345769313044873},{""code"":""002805.SZ"",""time"":1777427924941,""openTime"":null,""duration"":12640521,""updatedTime"":1777446000000,""firstVol"":7428500.0,""highestVol"":7608400.0,""firstVolDivLTGB"":0.026643084222510327,""firstVolDivVol"":0.3227090233283197,""highestVolDivLTGB"":0.027288314195133282,""highestVolDivVol"":0.32999955022142163}]",1,业绩扭亏+磷酸铁锂+固态电池,3787513,78666645.01,15.466574835342287,1.3584307444686379,2,5790994154.86,首板涨停,放量涨停,33,002805,,,,,,,,,,,,,1,0.0,0,0,15.466574835342287,
002818.SZ,富森美,12.15,-0.6541291905151273,涨停, 09:57:06, 09:57:06,"[{""code"":""002818.SZ"",""time"":1777427826351,""openTime"":null,""duration"":12739111,""updatedTime"":1777446000000,""firstVol"":2.3396022E7,""highestVol"":2.3396022E7,""firstVolDivLTGB"":0.07842201196678018,""firstVolDivVol"":1.31910982159671,""highestVolDivLTGB"":0.07842201196678018,""highestVolDivVol"":1.31910982159671}]",1,一季报净利大增+家居建材流通商+高分红规划,3181010,38903752.300000004,12.81673369409176,1.0662547859052594,0,3648635655.78,首板涨停,放量涨停,33,002818,,,,,,,,,,,,,1,0.0,0,0,12.81673369409176,
002832.SZ,比音勒芬,20.24,2.897813929842383,涨停, 09:32:12, 13:30:19,"[{""code"":""002832.SZ"",""time"":1777426332341,""openTime"":1777426440104,""duration"":107763,""updatedTime"":1777426440104,""firstVol"":2.2512E7,""highestVol"":2.2512E7,""firstVolDivLTGB"":0.057809304095233494,""firstVolDivVol"":3.252199301222103,""highestVolDivLTGB"":0.057809304095233494,""highestVolDivVol"":3.252199301222103},{""code"":""002832.SZ"",""time"":1777426637017,""openTime"":1777426699007,""duration"":61990,""updatedTime"":1777426699007,""firstVol"":5260600.0,""highestVol"":5260600.0,""firstVolDivLTGB"":0.013508867498373548,""firstVolDivVol"":0.4104859552565159,""highestVolDivLTGB"":0.013508867498373548,""highestVolDivVol"":0.4104859552565159},{""code"":""002832.SZ"",""time"":1777426714007,""openTime"":1777428282292,""duration"":1568285,""updatedTime"":1777428282292,""firstVol"":4552050.0,""highestVol"":4650500.0,""firstVolDivLTGB"":0.011689358684555243,""firstVolDivVol"":0.33333304042526735,""highestVolDivLTGB"":0.011942171672658288,""highestVolDivVol"":0.2750141173519331},{""code"":""002832.SZ"",""time"":1777428316290,""openTime"":1777429568448,""duration"":1252158,""updatedTime"":1777429568448,""firstVol"":3600.0,""highestVol"":5457387.0,""firstVolDivLTGB"":9.24455822418446E-6,""firstVolDivVol"":1.938497818193782E-4,""highestVolDivLTGB"":0.014014203298168711,""highestVolDivVol"":0.2910405543212111},{""code"":""002832.SZ"",""time"":1777429619564,""openTime"":1777439626949,""duration"":4572847,""updatedTime"":1777439626949,""firstVol"":35600.0,""highestVol"":1248700.0,""firstVolDivLTGB"":9.141840910582411E-5,""firstVolDivVol"":0.001737421022989594,""highestVolDivLTGB"":0.0032065777373719824,""highestVolDivVol"":0.06023189787155223},{""code"":""002832.SZ"",""time"":1777439656501,""openTime"":1777439688842,""duration"":32341,""updatedTime"":1777439688842,""firstVol"":4200.0,""highestVol"":4200.0,""firstVolDivLTGB"":1.0785317928215204E-5,""firstVolDivVol"":1.7547187311211065E-4,""highestVolDivLTGB"":1.0785317928215204E-5,""highestVolDivVol"":1.7547187311211065E-4},{""code"":""002832.SZ"",""time"":1777439717479,""openTime"":1777439740674,""duration"":23195,""updatedTime"":1777439740674,""firstVol"":49100.0,""highestVol"":49100.0,""firstVolDivLTGB"":1.2608550244651583E-4,""firstVolDivVol"":0.0020426281093916796,""highestVolDivLTGB"":1.2608550244651583E-4,""highestVolDivVol"":0.0020426281093916796},{""code"":""002832.SZ"",""time"":1777439771854,""openTime"":1777439792275,""duration"":20421,""updatedTime"":1777439792275,""firstVol"":10700.0,""highestVol"":10700.0,""firstVolDivLTGB"":2.747688138854826E-5,""firstVolDivVol"":4.4247494847441255E-4,""highestVolDivLTGB"":2.747688138854826E-5,""highestVolDivVol"":4.4247494847441255E-4},{""code"":""002832.SZ"",""time"":1777439817131,""openTime"":1777439981017,""duration"":163886,""updatedTime"":1777439981017,""firstVol"":5200.0,""highestVol"":450500.0,""firstVolDivLTGB"":1.3353250768266443E-5,""firstVolDivVol"":2.1328380773941313E-4,""highestVolDivLTGB"":0.0011568537444430831,""highestVolDivVol"":0.018467837676520552},{""code"":""002832.SZ"",""time"":1777440619228,""openTime"":null,""duration"":5380772,""updatedTime"":1777446000000,""firstVol"":112472.0,""highestVol"":568450.0,""firstVolDivLTGB"":2.88820542386243E-4,""firstVolDivVol"":0.0041009428755779944,""highestVolDivLTGB"":0.0014597414229271268,""highestVolDivVol"":0.020355846480571007}]",1,一季报增长+高分红+服装纺织,210400,4138568.0000000005,0.7381309059023775,0.05402930695467807,9,7659857646.28,首板涨停,放量涨停,33,002832,体育产业;网红经济;融资融券;深股通,7350327.0,,,,310823.0,3.296505,4.0,7881826068.16,9.962127,3.355363,,1,0.0,0,0,0.7381309059023775,体育产业;网红经济;融资融券;深股通
002842.SZ,翔鹭钨业,38.49,10.002857959416975,涨停, 10:47:48, 10:47:48,"[{""code"":""002842.SZ"",""time"":1777430868523,""openTime"":null,""duration"":9696939,""updatedTime"":1777446000000,""firstVol"":3.8422268E7,""highestVol"":3.8708968E7,""firstVolDivLTGB"":0.14311975855058326,""firstVolDivVol"":0.7975057187353402,""highestVolDivLTGB"":0.14418769224925124,""highestVolDivVol"":0.790220084916934}]",1,一季报大增+钨价上涨+光伏钨丝+硬质合金,5161586,180603894.14000002,9.066559700083237,1.9226479344167573,0,9393497941.41,首板涨停,放量涨停,33,002842,,,,,,,,,,,,,1,0.0,0,0,9.066559700083237,
002847.SZ,盐津铺子,58.72,-1.5095605501509537,涨停, 09:44:59, 09:44:59,"[{""code"":""002847.SZ"",""time"":1777427099768,""openTime"":null,""duration"":13465694,""updatedTime"":1777446000000,""firstVol"":1.21806E7,""highestVol"":1.21806E7,""firstVolDivLTGB"":0.049953102171059936,""firstVolDivVol"":2.993959284159442,""highestVolDivLTGB"":0.049953102171059936,""highestVolDivVol"":2.993959284159442}]",1,一季报增长+魔芋零食+渠道优化,1154360,68822943.2,18.9633159485962,0.4734074103261312,0,14537783249.44,首板涨停,放量涨停,33,002847,融资融券;深股通,17287133.0,8167297.0,,16540994.0,12090211.0,1.783834,2.0,14318326608.64,2.39919,4.411271,,1,16540994.0,0,0,18.9633159485962,融资融券;深股通
002851.SZ,麦格米特,120.21,3.978894559294174,涨停, 09:37:32, 10:18:08,"[{""code"":""002851.SZ"",""time"":1777426652017,""openTime"":1777429039130,""duration"":2387113,""updatedTime"":1777429039130,""firstVol"":9295927.0,""highestVol"":9760027.0,""firstVolDivLTGB"":0.020292714178842704,""firstVolDivVol"":0.6470422780299023,""highestVolDivLTGB"":0.021305829777792752,""highestVolDivVol"":0.6357288389513108},{""code"":""002851.SZ"",""time"":1777429088542,""openTime"":null,""duration"":11476920,""updatedTime"":1777446000000,""firstVol"":4205876.0,""highestVol"":4749500.0,""firstVolDivLTGB"":0.009181294080693,""firstVolDivVol"":0.2060332184718978,""highestVolDivLTGB"":0.010368008052603407,""highestVolDivVol"":0.22444224483641068}]",1,一季报增长+英伟达AI电源+数据中心电源+储能,2026386,234270485.46,8.914573651322678,0.44235364492436696,1,52959998894.11,首板涨停,放量涨停,33,002851,第三代半导体;超级电容;中国AI 50;芯片概念;英伟达概念;数据中心;高压快充;小米概念;高端装备;光伏概念;新能源汽车;新型工业化;智能电网;储能;机器人概念;充电桩;高铁;车联网(车路协同);风电;智能家居;一带一路;家用电器;医疗器械概念;长安汽车概念;融资融券;深股通,123166878.0,158152951.0,,,33801320.0,1.966726,26.0,55067221408.71,8.400977,5.492604,,1,0.0,0,0,8.914573651322678,第三代半导体;超级电容;中国AI 50;芯片概念;英伟达概念;数据中心;高压快充;小米概念;高端装备;光伏概念;新能源汽车;新型工业化;智能电网;储能;机器人概念;充电桩;高铁;车联网(车路协同);风电;智能家居;一带一路;家用电器;医疗器械概念;长安汽车概念;融资融券;深股通
002867.SZ,周大生,13.26,-0.8968609865470926,涨停, 09:36:28, 09:36:28,"[{""code"":""002867.SZ"",""time"":1777426588884,""openTime"":null,""duration"":13976578,""updatedTime"":1777446000000,""firstVol"":4.49956E7,""highestVol"":4.49956E7,""firstVolDivLTGB"":0.04169746387275928,""firstVolDivVol"":2.1464141670700334,""highestVolDivLTGB"":0.04169746387275928,""highestVolDivVol"":2.1464141670700334}]",1,业绩增长+高股息+黄金珠宝,2398534,32092384.92,7.965867976701537,0.22227236621488503,0,14438315237.52,首板涨停,放量涨停,33,002867,,,,,,,,,,,,,1,0.0,0,0,7.965867976701537,
002872.SZ,ST天圣,5.42,-0.3676470588235379,涨停, 09:38:19, 09:52:48,"[{""code"":""002872.SZ"",""time"":1777426699007,""openTime"":1777426729007,""duration"":30000,""updatedTime"":1777426729007,""firstVol"":807350.0,""highestVol"":807350.0,""firstVolDivLTGB"":0.0037565466672067793,""firstVolDivVol"":0.17862713645666242,""highestVolDivLTGB"":0.0037565466672067793,""highestVolDivVol"":0.17862713645666242},{""code"":""002872.SZ"",""time"":1777427568780,""openTime"":null,""duration"":12996682,""updatedTime"":1777446000000,""firstVol"":1296250.0,""highestVol"":1917750.0,""firstVolDivLTGB"":0.006031366343428238,""firstVolDivVol"":0.19385931459422273,""highestVolDivLTGB"":0.008923165134124979,""highestVolDivVol"":0.2833408437802419}]",1,ST摘帽+中成药+减亏,1260150,6855216.000000001,17.483992258010808,0.5863395408039417,1,1169154648.96,首板涨停,放量涨停,33,002872,,,,,,,,,,,,,1,0.0,0,0,17.483992258010808,
002875.SZ,安奈儿,25.32,2.8014616321559127,涨停, 09:58:44, 14:08:57,"[{""code"":""002875.SZ"",""time"":1777427924941,""openTime"":1777428235587,""duration"":310646,""updatedTime"":1777428235587,""firstVol"":1.1207458E7,""highestVol"":1.1207458E7,""firstVolDivLTGB"":0.06143160642479608,""firstVolDivVol"":1.9214304719870416,""highestVolDivLTGB"":0.06143160642479608,""highestVolDivVol"":1.9214304719870416},{""code"":""002875.SZ"",""time"":1777428548196,""openTime"":1777442891818,""duration"":8909084,""updatedTime"":1777442891818,""firstVol"":6087600.0,""highestVol"":6087600.0,""firstVolDivLTGB"":0.03336805252998393,""firstVolDivVol"":0.7127108770010603,""highestVolDivLTGB"":0.03336805252998393,""highestVolDivVol"":0.7127108770010603},{""code"":""002875.SZ"",""time"":1777442937130,""openTime"":null,""duration"":3062870,""updatedTime"":1777446000000,""firstVol"":6000.0,""highestVol"":500000.0,""firstVolDivLTGB"":3.288788934553906E-5,""firstVolDivVol"":4.6835343636380383E-4,""highestVolDivLTGB"":0.0027406574454615883,""highestVolDivVol"":0.03815472166969946}]",1,一季报扭亏+童装+AI布局,390600,9620478.0,2.928554516174453,0.21410015963945925,2,4493447373.51,首板涨停,放量涨停,33,002875,,,,,,,,,,,,,1,0.0,0,0,2.928554516174453,
002903.SZ,宇环数控,37.37,1.9923580786026116,涨停, 11:13:40, 11:27:28,"[{""code"":""002903.SZ"",""time"":1777432420389,""openTime"":1777432496114,""duration"":75725,""updatedTime"":1777432496114,""firstVol"":4930350.0,""highestVol"":4930350.0,""firstVolDivLTGB"":0.04622247224127423,""firstVolDivVol"":0.4419330446361921,""highestVolDivLTGB"":0.04622247224127423,""highestVolDivVol"":0.4419330446361921},{""code"":""002903.SZ"",""time"":1777433248893,""openTime"":null,""duration"":7316569,""updatedTime"":1777446000000,""firstVol"":6629900.0,""highestVol"":6649700.0,""firstVolDivLTGB"":0.06215590550618597,""firstVolDivVol"":0.47601480995593887,""highestVolDivLTGB"":0.06234153227718138,""highestVolDivVol"":0.4768885783116493}]",1,机器人+工业母机+半导体,3264950,119627768.0,22.31425541212703,3.060919828088235,1,3908229379.36,首板涨停,放量涨停,33,002903,,,,,,,,,,,,,1,0.0,0,0,22.31425541212703,
002956.SZ,西麦食品,33.15,1.9686250384497097,涨停, 09:37:47, 13:10:02,"[{""code"":""002956.SZ"",""time"":1777426667017,""openTime"":1777427304169,""duration"":637152,""updatedTime"":1777427304169,""firstVol"":8160520.0,""highestVol"":8160520.0,""firstVolDivLTGB"":0.03655748932102155,""firstVolDivVol"":2.5310059487255834,""highestVolDivLTGB"":0.03655748932102155,""highestVolDivVol"":2.5310059487255834},{""code"":""002956.SZ"",""time"":1777427323850,""openTime"":1777429619564,""duration"":2295714,""updatedTime"":1777429619564,""firstVol"":6936700.0,""highestVol"":6936700.0,""firstVolDivLTGB"":0.03107502171100986,""firstVolDivVol"":1.5238126620095778,""highestVolDivLTGB"":0.03107502171100986,""highestVolDivVol"":1.5238126620095778},{""code"":""002956.SZ"",""time"":1777429654968,""openTime"":1777429857522,""duration"":202554,""updatedTime"":1777429857522,""firstVol"":43160.0,""highestVol"":43160.0,""firstVolDivLTGB"":1.93348124763531E-4,""firstVolDivVol"":0.006952207599748715,""highestVolDivLTGB"":1.93348124763531E-4,""highestVolDivVol"":0.006952207599748715},{""code"":""002956.SZ"",""time"":1777429885551,""openTime"":1777430194546,""duration"":308995,""updatedTime"":1777430194546,""firstVol"":3900.0,""highestVol"":34260.0,""firstVolDivLTGB"":1.747121609309015E-5,""firstVolDivVol"":6.14535175047981E-4,""highestVolDivLTGB"":1.5347791367929963E-4,""highestVolDivVol"":0.0053127151603118775},{""code"":""002956.SZ"",""time"":1777431982116,""openTime"":1777432262018,""duration"":279902,""updatedTime"":1777432262018,""firstVol"":11200.0,""highestVol"":12000.0,""firstVolDivLTGB"":5.017374878015633E-5,""firstVolDivVol"":0.0014526400435792013,""highestVolDivLTGB"":5.3757587978738926E-5,""highestVolDivVol"":0.001551791025475236},{""code"":""002956.SZ"",""time"":1777432698789,""openTime"":1777432984316,""duration"":285527,""updatedTime"":1777432984316,""firstVol"":2871.0,""highestVol"":4931.0,""firstVolDivLTGB"":1.2861502923913289E-5,""firstVolDivVol"":3.6197855891683306E-4,""highestVolDivLTGB"":2.208988886026347E-5,""highestVolDivVol"":6.209898081354324E-4},{""code"":""002956.SZ"",""time"":1777438960737,""openTime"":1777439087978,""duration"":127241,""updatedTime"":1777439087978,""firstVol"":5940.0,""highestVol"":20740.0,""firstVolDivLTGB"":2.6610006049475768E-5,""firstVolDivVol"":7.141114800152777E-4,""highestVolDivLTGB"":9.291103122325378E-5,""highestVolDivVol"":0.0024899367059049798},{""code"":""002956.SZ"",""time"":1777439252162,""openTime"":1777439364922,""duration"":112760,""updatedTime"":1777439364922,""firstVol"":10160.0,""highestVol"":13060.0,""firstVolDivLTGB"":4.551475782199896E-5,""firstVolDivVol"":0.0012042467714985607,""highestVolDivLTGB"":5.850617491686087E-5,""highestVolDivVol"":0.001546823569374741},{""code"":""002956.SZ"",""time"":1777439402325,""openTime"":null,""duration"":6597675,""updatedTime"":1777446000000,""firstVol"":4060.0,""highestVol"":292740.0,""firstVolDivLTGB"":1.818798393280667E-5,""firstVolDivVol"":4.79389272236312E-4,""highestVolDivLTGB"":0.001311416358741336,""highestVolDivVol"":0.034271348677197826}]",1,一季报高增+药食同源新品+全渠道扩张,169100,5497441.0,1.948230975167371,0.0757534010600396,8,7257022025.51,首板涨停,放量涨停,33,002956,跨境电商;西部大开发,15790996.4,3722977.5999999996,,,14221366.4,3.622139,2.0,7399885578.15,6.484527,6.028914,,1,0.0,0,0,1.948230975167371,跨境电商;西部大开发
002969.SZ,嘉美包装,22.6,-0.5281690140844958,涨停, 10:18:57, 10:18:57,"[{""code"":""002969.SZ"",""time"":1777429137388,""openTime"":null,""duration"":11428074,""updatedTime"":1777446000000,""firstVol"":3.6697995E7,""highestVol"":3.6697995E7,""firstVolDivLTGB"":0.03359733209498459,""firstVolDivVol"":0.6342393589041736,""highestVolDivLTGB"":0.03359733209498459,""highestVolDivVol"":0.6342393589041736}]",1,一季报增长+追觅入主+要约收购+三片罐龙头,3352600,76171072.0,4.337920009407151,0.3069334321443047,0,24816805216.64,首板涨停,放量涨停,33,002969,,,,,,,,,,,,,1,0.0,0,0,4.337920009407151,
300438.SZ,鹏辉能源,86.1,6.29629629629629,涨停, 13:08:22, 13:09:24,"[{""code"":""300438.SZ"",""time"":1777439302040,""openTime"":1777439338607,""duration"":36567,""updatedTime"":1777439338607,""firstVol"":11500.0,""highestVol"":69000.0,""firstVolDivLTGB"":2.8453779228235428E-5,""firstVolDivVol"":1.664922551711843E-4,""highestVolDivLTGB"":1.7072267536941257E-4,""highestVolDivVol"":9.925803611041879E-4},{""code"":""300438.SZ"",""time"":1777439364922,""openTime"":null,""duration"":6635078,""updatedTime"":1777446000000,""firstVol"":6282252.0,""highestVol"":6868266.0,""firstVolDivLTGB"":0.015543809692533954,""firstVolDivVol"":0.0895019505998114,""highestVolDivLTGB"":0.01699374995172136,""highestVolDivVol"":0.09733796916983169}]",1,固态电池+587Ah扩产+储能满产+业绩高增,1400278,113422518.0,1.8964541695411432,0.34646261800134825,1,32737303278.0,首板涨停,放量涨停,33,300438,,,,,,,,,,,,,1,0.0,0,0,1.8964541695411432,
300632.SZ,光莆股份,24.47,20.009808729769485,涨停, 09:30:00, 09:30:00,"[{""code"":""300632.SZ"",""time"":1777426200000,""openTime"":null,""duration"":14365462,""updatedTime"":1777446000000,""firstVol"":4.1318991E7,""highestVol"":4.1318991E7,""firstVolDivLTGB"":0.18679846635979913,""firstVolDivVol"":17.715916287250103,""highestVolDivLTGB"":0.18679846635979913,""highestVolDivVol"":17.715916287250103}]",1,光通信+机器人+光电集成封测,10860538,221446369.82,122.70737818958412,4.9099259036657505,0,4510177427.62,首板涨停,一字涨停||缩量涨停,33,300632,,,,,,,,,,,,,1,0.0,0,0,122.70737818958412,
300769.SZ,德方纳米,71.95,12.9158819836786,涨停, 10:51:41, 10:51:41,"[{""code"":""300769.SZ"",""time"":1777431101916,""openTime"":null,""duration"":9463546,""updatedTime"":1777446000000,""firstVol"":2.1984676E7,""highestVol"":2.1984676E7,""firstVolDivLTGB"":0.08732481821254978,""firstVolDivVol"":0.4281505470008143,""highestVolDivLTGB"":0.08732481821254978,""highestVolDivVol"":0.4281505470008143}]",1,一季报扭亏+磷酸铁锂+补锂增强剂,3277170,208821272.4,5.968734342446974,1.3017170437336523,0,16041986498.16,首板涨停,放量涨停,33,300769,,,,,,,,,,,,,1,0.0,0,0,5.968734342446974,
300982.SZ,苏文电能,23.15,-2.608329827513677,涨停, 13:04:47, 13:04:47,"[{""code"":""300982.SZ"",""time"":1777439087978,""openTime"":null,""duration"":6912022,""updatedTime"":1777446000000,""firstVol"":1.9414758E7,""highestVol"":1.9414758E7,""firstVolDivLTGB"":0.10012915816718622,""firstVolDivVol"":1.0065922634578501,""highestVolDivLTGB"":0.10012915816718622,""highestVolDivVol"":1.0065922634578501}]",1,虚拟电厂+光储充+储能,3042978,72331587.06,14.259310171478933,1.5693774058953915,0,4608935160.42,首板涨停,放量涨停,33,300982,电力物联网;虚拟电厂;智能电网;光伏概念;数据中心;储能;充电桩;工业互联网;融资融券,7641873.0,,9048280.0,,6793934.0,1.996059,9.0,4488718929.9,8.497077,4.8801,,1,0.0,0,0,14.259310171478933,电力物联网;虚拟电厂;智能电网;光伏概念;数据中心;储能;充电桩;工业互联网;融资融券
301217.SZ,铜冠铜箔,78.34,10.369118061425754,涨停, 14:13:06, 14:13:06,"[{""code"":""301217.SZ"",""time"":1777443186303,""openTime"":null,""duration"":2813697,""updatedTime"":1777446000000,""firstVol"":9391638.0,""highestVol"":9453538.0,""firstVolDivLTGB"":0.011328663338066433,""firstVolDivVol"":0.12425000943950158,""highestVolDivLTGB"":0.011403330213070167,""highestVolDivVol"":0.12499237435213065}]",1,一季报大增+PCB铜箔+锂电池铜箔+安徽国资,962478,68316688.44,1.234582787036669,0.11609890875580495,0,58843523313.12,首板涨停,放量涨停,33,301217,PET铜箔;PCB概念;固态电池;锂电池概念;宁德时代概念;5G;比亚迪概念;储能;国企改革;深股通;融资融券,149758252.0,254678850.0,231840750.0,191741110.0,114573640.0,1.46377,11.0,64945077716.96,9.212658,17.596506,,1,191741110.0,0,0,1.234582787036669,PET铜箔;PCB概念;固态电池;锂电池概念;宁德时代概念;5G;比亚迪概念;储能;国企改革;深股通;融资融券
600082.SH,ST海泰,3.34,0.0,涨停, 09:59:31, 10:19:27,"[{""code"":""600082.SH"",""time"":1777427971771,""openTime"":1777428316290,""duration"":344519,""updatedTime"":1777428316290,""firstVol"":206300.0,""highestVol"":4469300.0,""firstVolDivLTGB"":3.2522226585073575E-4,""firstVolDivVol"":0.0195910698908332,""highestVolDivLTGB"":0.0070456416518017125,""highestVolDivVol"":0.4232368618823373},{""code"":""600082.SH"",""time"":1777429167517,""openTime"":null,""duration"":11397945,""updatedTime"":1777446000000,""firstVol"":3000300.0,""highestVol"":3000300.0,""firstVolDivLTGB"":0.004729832109704133,""firstVolDivVol"":0.20422001608003754,""highestVolDivLTGB"":0.004729832109704133,""highestVolDivVol"":0.20422001608003754}]",1,ST摘帽预期+天津国资+工业地产,1206100,4028374.0,7.426034577577402,0.19013600331680677,1,2118680276.08,首板涨停,缩量涨停,22,600082,,,,,,,,,,,,,1,0.0,0,0,7.426034577577402,
600111.SH,北方稀土,53.04,4.102060843964664,涨停, 10:15:34, 10:15:34,"[{""code"":""600111.SH"",""time"":1777428934110,""openTime"":null,""duration"":11631352,""updatedTime"":1777446000000,""firstVol"":7.96631E7,""highestVol"":7.96631E7,""firstVolDivLTGB"":0.022036417449018623,""firstVolDivVol"":0.49731894589716286,""highestVolDivLTGB"":0.022036417449018623,""highestVolDivVol"":0.49731894589716286}]",1,稀土永磁+人形机器人+国企改革,14083457,717552134.1500001,7.523464067180051,0.38957677717450545,0,184187604649.9,首板涨停,放量涨停,17,600111,稀土永磁;小金属概念;金属回收;2026一季报预增;回购增持再贷款概念;军工;西部大开发;2025年报预增;国企改革;氢能源;专精特新;同花顺漂亮100;沪股通;融资融券,1279685390.0,,,2205539880.0,1127344600.0,2.656774,14.0,191743092259.68,7.505285,3.905789,,1,2205539880.0,0,0,7.523464067180051,稀土永磁;小金属概念;金属回收;2026一季报预增;回购增持再贷款概念;军工;西部大开发;2025年报预增;国企改革;氢能源;专精特新;同花顺漂亮100;沪股通;融资融券
600135.SH,乐凯胶片,11.43,4.098360655737698,涨停, 10:30:57, 10:30:57,"[{""code"":""600135.SH"",""time"":1777429857522,""openTime"":null,""duration"":10707940,""updatedTime"":1777446000000,""firstVol"":3.54233E7,""highestVol"":3.54233E7,""firstVolDivLTGB"":0.06402104737860954,""firstVolDivVol"":1.7697099444836455,""highestVolDivLTGB"":0.06402104737860954,""highestVolDivVol"":1.7697099444836455}]",1,TAC膜+锂电隔膜+航天系,5185300,56934594.0,22.166180392602115,0.937146841125203,0,6075311947.02,首板涨停,缩量涨停,17,600135,光伏概念;京津冀一体化;柔性屏(折叠屏);雄安新区;医疗器械概念;锂电池概念;固态电池;央企国企改革;参股保险;国企改革;融资融券,37198484.1,,6559819.0,34630760.0,37293109.1,2.451947,11.0,6324300141.57,8.569038,6.193078,94625.0,1,34630760.0,0,0,22.166180392602115,光伏概念;京津冀一体化;柔性屏(折叠屏);雄安新区;医疗器械概念;锂电池概念;固态电池;央企国企改革;参股保险;国企改革;融资融券
600156.SH,华升股份,10.8,-3.3124440465532605,涨停, 09:33:45, 09:33:45,"[{""code"":""600156.SH"",""time"":1777426425104,""openTime"":null,""duration"":14140358,""updatedTime"":1777446000000,""firstVol"":1.4396157E7,""highestVol"":2.2708357E7,""firstVolDivLTGB"":0.03580147687787728,""firstVolDivVol"":0.5192304321402873,""highestVolDivLTGB"":0.05647289884863597,""highestVolDivVol"":0.7842109407240748}]",2,算力租赁+液冷+拟收购易信科技+湖南国资,7892352,88157571.84,24.284044183789277,1.96273114859798,0,4491576541.34,2天2板,缩量涨停,17,600156,,,,,,,,,,,,,2,0.0,0,0,24.284044183789277,
600186.SH,莲花控股,10.72,-0.9242144177449135,涨停, 09:51:28, 09:59:46,"[{""code"":""600186.SH"",""time"":1777427488684,""openTime"":1777427971771,""duration"":483087,""updatedTime"":1777427971771,""firstVol"":1.03819897E8,""highestVol"":1.08337197E8,""firstVolDivLTGB"":0.058027877175426235,""firstVolDivVol"":0.6525602202993194,""highestVolDivLTGB"":0.060552723925799655,""highestVolDivVol"":0.6735386943816504},{""code"":""600186.SH"",""time"":1777427986771,""openTime"":null,""duration"":12578691,""updatedTime"":1777446000000,""firstVol"":1.04528189E8,""highestVol"":1.05649389E8,""firstVolDivLTGB"":0.05842376160960495,""firstVolDivVol"":0.533301454418313,""highestVolDivLTGB"":0.05905043200486731,""highestVolDivVol"":0.5359948306766557}]",1,业绩高增+算力租赁+半导体材料,11202756,121213819.92,4.864315025025759,0.6261537219539616,1,19358476308.62,首板涨停,缩量涨停,17,600186,算力租赁;东数西算(算力);AI智能体;DeepSeek概念;智能医疗;土壤修复;回购增持再贷款概念;超级品牌;粮食概念;融资融券;沪股通,204534150.0,,155399060.0,,,1.45344,11.0,19179562479.52,26.879153,10.443622,,1,0.0,0,0,4.864315025025759,算力租赁;东数西算(算力);AI智能体;DeepSeek概念;智能医疗;土壤修复;回购增持再贷款概念;超级品牌;粮食概念;融资融券;沪股通
600243.SH,*ST海华,4.16,3.740648379052378,涨停, 09:30:00, 09:30:00,"[{""code"":""600243.SH"",""time"":1777426200000,""openTime"":null,""duration"":14365462,""updatedTime"":1777446000000,""firstVol"":2.95035E7,""highestVol"":2.95035E7,""firstVolDivLTGB"":0.06722912156773385,""firstVolDivVol"":570.6673114119923,""highestVolDivLTGB"":0.06722912156773385,""highestVolDivVol"":570.6673114119923}]",2,申请撤销退市风险警示+电梯配件+天然气,5980968,23983681.68,166.9247720924625,1.3628729634271393,0,1759788500.0,2天2板,一字涨停||缩量涨停,22,600243,,,,,,,,,,,,,2,0.0,0,0,166.9247720924625,
